ORF,Length,RPF,mRNA,TE,IP
YOR043W,486,35.0927,114.031,0.307747016162272,0.000569489314836992
YOR044W,157,25.1236,177.1322,0.141835307188642,0.000225910711141275
YOR045W,61,405.7936,444.2226,0.913491569316825,0.00295763488332538
YOR046C,482,192.4033,257.139,0.748246279249744,0.00162957452364744
YOR047C,444,28.6842,71.0018,0.403992574836131,0.000742972447476268
YOR048C,1006,32.3979,52.8011,0.613583807913093,0.00122724271365926
YOR049C,354,1.1594,7.6956,0.150657518582047,0.000274350277588416
YOR051C,412,118.7943,273.3783,0.434541805256672,0.000915787397476858
YOR052C,150,149.5422,179.5855,0.832707540419466,0.00152978809969775
YOR054C,674,9.8669,24.5031,0.40267966094086,0.000739817923522729
YOR056C,459,60.7222,172.1594,0.352709175334022,0.000678971053613081
YOR057W,395,35.5196,73.5456,0.482960231475438,0.000894996702109243
YOR058C,885,12.8673,23.6413,0.544272100096018,0.000981389385951278
YOR060C,257,6.3769,49.8102,0.128023979024377,0.000196816687518978
YOR061W,339,86.7519,164.0201,0.528910176252789,0.00109217186816687
YOR062C,268,2.2938,27.7263,0.0827301154499519,0.000141489590528585
YOR063W,387,6087.2914,5102.8396,1.19292234856843,0.00512131896506675
YOR064C,219,6.8521,85.0101,0.0806033636003251,0.000124358170879085
YOR065W,309,36.0606,20.8439,1.73003132811038,0.00421715277041538
YOR066W,629,17.0006,16.3013,1.04289841914449,0.00177253995219762
YOR067C,577,28.6239,86.4081,0.331264082881119,0.000613238623824002
YOR068C,114,0,0.5772,0,0
YOR069W,675,33.3149,82.9702,0.401528500594189,0.000760016090903448
YOR070C,637,9.47,28.2222,0.335551445316099,0.000540557152501817
YOR071C,598,7.2206,26.2726,0.274833857326645,0.000659532339948074
YOR073W,590,6.3889,29.8999,0.213676299920736,0.000380526803444716
YOR074C,304,56.8869,15.9432,3.56809799789252,0.00752312127430488
YOR075W,346,26.8854,97.1603,0.276711784545746,0.000564948265199972
YOR076C,747,11.7506,38.2534,0.30717792405381,0.000547800885725983
YOR077W,232,17.0597,52.5681,0.324525710459385,0.000556788347715842
YOR079C,313,22.7155,119.8668,0.189506185198904,0.000316217818384849
YOR080W,732,4.1366,35.6259,0.116112154359609,0.000203809397971893
YOR081C,749,7.5993,13.0729,0.581301776958441,0.00100992156760768
YOR083W,295,13.4369,11.2513,1.19425310852968,0.00154002243194039
YOR084W,387,0.1768,14.9432,0.0118314684940307,1.78053664574421e-05
YOR085W,350,71.9212,41.1936,1.74593140682048,0.00352386396604309
YOR086C,1186,36.7468,33.613,1.09323178532116,0.00251934040128459
YOR087W,675,16.3528,46.0727,0.354934701026855,0.00064835183006885
YOR089C,210,100.9829,328.9524,0.306983320383131,0.00062167115650779
YOR090C,572,22.0444,35.7256,0.617047719282531,0.00116201168550975
YOR091W,345,139.1762,92.8188,1.49943976866755,0.0031562577096558
YOR092W,613,11.0697,25.4143,0.435569738296943,0.000889297386483342
YOR093C,1648,4.9578,18.615,0.266333601933924,0.000491957318648767
YOR094W,183,58.0599,135.9254,0.42714533118902,0.000810184074751713
YOR095C,258,154.5741,484.3573,0.319132384295643,0.000838006979673487
YOR096W,190,5716.8687,6786.9498,0.842332545321022,0.00359457918662255
YOR097C,175,17.8955,86.9109,0.205906278729135,0.000346523024065571
YOR098C,1076,41.2629,25.2742,1.63260953858085,0.0031079069868649
YOR099W,393,130.26,289.584,0.449817669484502,0.00101461819124167
YOR100C,327,0.4182,9.5465,0.0438066307023516,8.78248277659977e-05
YOR101W,309,71.6787,173.8421,0.412320720930085,0.000834083125068263
YOR103C,130,145.1139,336.1544,0.431688236120069,0.000927502768860058
YOR104W,282,19.383,78.603,0.246593641464066,0.000452980401548995
YOR106W,283,22.4536,66.3668,0.338325789400724,0.000595644168958824
YOR107W,309,0.2212,10.5294,0.0210078447015025,3.4286382037259e-05
YOR108W,604,79.6606,101.9552,0.781329446658925,0.00186353491919991
YOR109W,1107,40.1091,23.4234,1.71235175081329,0.00327241268126831
YOR110W,435,18.1004,67.573,0.26786438370355,0.00048440493865789
YOR111W,232,24.7071,62.2818,0.396698553991696,0.000813975203586799
YOR112W,761,17.3925,40.2647,0.431954044113082,0.000760616390861901
YOR113W,914,12.3097,9.332,1.31908486926704,0.00233518506671894
YOR114W,294,6.7412,8.1283,0.829349310433916,0.00140689828736122
YOR115C,268,33.3875,210.1753,0.158855488727743,0.000291685647048926
YOR116C,1460,30.6107,37.5426,0.815359085412305,0.00184959914406383
YOR117W,434,159.3335,204.8699,0.7777301594817,0.0016350318819506
YOR118W,567,12.3277,79.8275,0.154429238044534,0.000287907054622196
YOR119C,484,28.586,82.4734,0.346608724752466,0.000778351627260275
YOR120W,312,1.972,39.3735,0.0500844476614982,0.000108120526287493
YOR122C,126,1145.3575,1370.5497,0.835692058449249,0.0026738815449397
YOR123C,464,64.6456,73.5433,0.879014131810784,0.00170480818208403
YOR124C,1272,29.3551,26.1545,1.12237282303237,0.00214956279273043
YOR125C,233,36.6099,98.4296,0.371939944894625,0.000759524571756499
YOR126C,238,22.9415,54.5946,0.420215552453906,0.000809570514127945
YOR127W,1007,11.1747,33.092,0.337685845521576,0.000597154026606829
YOR128C,571,106.2139,221.4894,0.479543942057724,0.00100600962276486
YOR129C,893,3.0728,16.5651,0.185498427416677,0.000332624404259882
YOR130C,292,15.2124,95.7037,0.158953102126668,0.000274822178339405
YOR131C,218,39.4227,158.942,0.248031986510803,0.000414394351614815
YOR132W,551,28.7269,27.9029,1.02953098065076,0.0019104910411154
YOR134W,409,0,1.463,0,0
YOR136W,369,220.6498,133.4553,1.6533610879448,0.00383087530881907
YOR137C,622,1.653,25.1545,0.0657138881711026,0.000116051044018425
YOR138C,671,11.9544,78.303,0.152668480134861,0.000254513421976627
YOR140W,766,10.3855,9.044,1.14833038478549,0.00197910558952605
YOR141C,881,24.6833,28.2107,0.874962336985612,0.00164616163066426
YOR142W,329,146.1184,92.4648,1.58025973127071,0.00377165855245524
YOR143C,319,27.6488,156.7626,0.176373701380304,0.000343595475983238
YOR144C,791,8.1504,24.5078,0.33256351039261,0.000584985173144956
YOR145C,274,191.2279,329.3486,0.580624602624696,0.00120057066403956
YOR147W,622,9.3671,50.8443,0.184231074083034,0.000328931100870777
YOR148C,185,20.2505,132.6809,0.152625585144508,0.000263729980512347
YOR149C,516,6.7711,29.7895,0.227298209100522,0.000385848495559552
YOR150W,163,54.2597,79.0551,0.686352936116709,0.00135751204431956
YOR151C,1224,58.9346,89.4883,0.658573243653081,0.00157894538142312
YOR152C,256,5.6015,17.6178,0.317945486950698,0.000583666216536466
YOR153W,1511,320.9575,300.6743,1.06745904122833,0.00254514447444414
YOR154W,587,8.6398,93.8992,0.0920114335372399,0.000163772295419403
YOR155C,450,17.6514,71.98,0.245226451792164,0.000439470476213799
YOR157C,261,236.5394,100.899,2.34431857600174,0.00465558334043574
YOR158W,318,40.2054,75.1807,0.534783528219343,0.00104395319099985
YOR159C,94,118.5396,226.0922,0.524297609559286,0.00099931218105485
YOR160W,972,14.8234,21.2546,0.697420793616441,0.00130438946580587
YOR161C,539,9.5339,36.548,0.260859691364781,0.000476298934130372
YOR162C,810,3.9798,13.2419,0.300545994154917,0.000546824423244649
YOR163W,188,107.9855,119.671,0.902353118132212,0.00193312980357348
YOR164C,312,140.8908,329.8865,0.427088710814174,0.000935827440531723
YOR165W,776,62.2185,58.3736,1.06586710430743,0.00217990970944351
YOR166C,458,11.9615,105.0017,0.113917203245281,0.000236017892403073
YOR167C,67,4406.9972,5481.2585,0.804011925363491,0.00318922804414345
YOR168W,809,305.6349,318.2793,0.960272628474425,0.00235442533099294
YOR171C,624,35.5912,70.1009,0.507713880991542,0.000981302254208936
YOR172W,786,2.8795,20.7647,0.13867284381667,0.000239189486616001
YOR173W,353,1.5503,6.2115,0.249585446349513,0.00048233181742819
YOR174W,284,15.1573,164.9857,0.0918703863425739,0.000173033105163913
YOR175C,619,52.8202,218.3428,0.241914091053151,0.000543289890965859
YOR176W,393,78.1909,117.7281,0.664165139843419,0.0013732398632281
YOR177C,464,1.0331,4.4441,0.232465516077496,0.000410993849992644
YOR178C,793,0.0865,0.504,0.171626984126984,0.000311208053270631
YOR179C,188,25.7281,87.2895,0.294744499624812,0.000535713425603472
YOR180C,271,0.7562,38.1939,0.0197989731344534,3.37989337690182e-05
YOR181W,633,23.4993,6.4163,3.66243785359163,0.00617607111455036
YOR183W,129,0.526,8.6853,0.0605620991790727,0.000102147026560441
YOR185C,220,30.3855,23.1895,1.31031285711206,0.00324316361692681
YOR186W,144,0,3.6663,0,0
YOR187W,437,146.9631,187.3374,0.784483504094751,0.00193083881911172
YOR188W,1137,16.1763,13.2499,1.22086204424184,0.0022087598293198
YOR189W,116,99.2969,167.367,0.593288402134232,0.000990849824710515
YOR190W,445,0.7694,8.6685,0.0887581473149911,0.000173930140270292
YOR191W,1619,8.4816,13.4696,0.629684623151393,0.001133723382374
YOR193W,376,5.8235,29.3427,0.198465035596588,0.000376463091007665
YOR194C,286,65.2249,161.2859,0.404405468797954,0.000757045250073678
YOR195W,821,36.1746,37.4092,0.966997423093784,0.00195187458544227
YOR196C,414,37.2029,126.5558,0.2939644014735,0.000545841073989428
YOR197W,432,126.1529,65.2696,1.93279719808303,0.00368153453428146
YOR198C,470,608.7981,103.038,5.90848133698247,0.0165002507662123
YOR201C,412,18.4422,143.1444,0.128836335895781,0.000216702803417751
YOR202W,220,128.053,99.0824,1.29238896110712,0.00197656258429481
YOR204W,604,528.0067,75.3917,7.00351232297455,0.0207128104882506
YOR205C,556,4.8065,28.4907,0.168704173642627,0.00029249865052622
YOR206W,710,112.3164,171.0059,0.656798391166621,0.00144541529883928
YOR207C,1149,32.9111,49.024,0.671326289164491,0.00153885386389931
YOR208W,750,2.5602,13.2331,0.193469406261571,0.000363134766817695
YOR209C,429,110.9133,222.1294,0.499318415302072,0.00113880251724787
YOR210W,70,587.8727,633.4216,0.928090706095277,0.00266888924336275
YOR211C,881,19.5442,28.5888,0.6836313521379,0.00133853338630305
YOR212W,423,73.8001,184.2386,0.400568067712195,0.000735236952138976
YOR213C,248,18.1687,118.9873,0.152694447222519,0.000246287419055143
YOR214C,236,0,4.2133,0,0
YOR215C,185,64.0653,144.125,0.444512055507372,0.000988306644058965
YOR216C,484,37.2184,74.7759,0.497732558217287,0.000951488967678161
YOR217W,861,40.2336,60.0509,0.6699916237725,0.00127907933015135
YOR219C,931,9.5798,22.9763,0.41694267571367,0.000799930511016913
YOR220W,265,55.155,133.9326,0.41181161270669,0.000683296825472237
YOR221C,360,40.4773,40.6084,0.996771603904611,0.00182785330663936
YOR222W,307,9.7972,215.4124,0.0454811329338515,8.87892736079167e-05
YOR223W,292,14.9784,38.4179,0.389880758708831,0.000611334530099949
YOR224C,146,272.2786,482.8252,0.563927897715364,0.0012675229398003
YOR226C,156,163.9034,132.9508,1.23281243888717,0.00209262217662965
YOR227W,1246,5.7289,12.7344,0.449875926623948,0.000801972935509669
YOR228C,302,6.5636,27.6997,0.236955634898573,0.000401339164480022
YOR229W,467,13.4916,43.872,0.307521881838074,0.000623549336438842
YOR230W,437,274.9682,137.8779,1.99428769947903,0.00468623458369968
YOR231W,508,11.3275,42.4385,0.266915654417569,0.000439444827582067
YOR232W,228,420.1547,436.5894,0.962356621576245,0.00246037223032741
YOR233W,800,11.5739,74.7797,0.154773287402865,0.000277706526505898
YOR234C,107,3676.442,5376.0583,0.683854563109928,0.00298927947281348
YOR236W,211,55.9096,67.1762,0.832282862085084,0.00143898214268674
YOR237W,434,1.262,25.1299,0.0502190617551204,9.57610233774049e-05
YOR238W,303,20.7541,74.2807,0.279400974950425,0.00056392092376786
YOR239W,628,154.5851,87.7132,1.76239266153783,0.00425280923489041
YOR241W,548,48.0144,162.1373,0.296134202308784,0.000577140889388001
YOR242C,371,0.5533,5.9115,0.0935972257464265,0.000176985587199456
YOR243C,676,74.3409,131.3153,0.566125196378487,0.0012516443885888
YOR244W,445,16.0026,125.6937,0.12731425680046,0.000256418723234961
YOR245C,418,20.7988,71.901,0.289269968428812,0.00055418468618787
YOR246C,330,26.939,334.9289,0.080431996163962,0.000138459015767462
YOR247W,210,477.9642,214.1502,2.23191106055469,0.00427436606047843
YOR249C,685,4.5041,53.8598,0.083626378115032,0.000148899533798427
YOR250C,445,15.0793,25.8561,0.583200869427331,0.000953459117279594
YOR251C,304,77.1234,132.3505,0.582720881296255,0.00113091136716348
YOR252W,178,109.4054,92.891,1.17778256235803,0.00234139127160542
YOR253W,176,117.9869,347.9415,0.339099819940996,0.000774842295659115
YOR254C,663,108.6773,272.2869,0.399127905161798,0.000811121593872695
YOR255W,278,0,2.1483,0,0
YOR256C,809,13.8193,42.3274,0.326485916923789,0.0006054039018481
YOR257W,161,70.5599,108.7548,0.64879803006396,0.00111463399472399
YOR258W,217,9.115,79.6818,0.11439249615345,0.000211996152702863
YOR259C,437,151.8201,320.6499,0.473476211905882,0.00102206328004981
YOR260W,578,54.5406,79.8098,0.68338224127864,0.00126802706889568
YOR261C,338,189.5949,429.2407,0.441698329165897,0.00101022574995036
YOR262W,347,20.6975,120.8148,0.171315931491837,0.000333498432426875
YOR264W,430,54.134,71.4488,0.757661430282944,0.00139136085662708
YOR265W,106,187.0365,129.5884,1.44331205570869,0.00259626381576126
YOR266W,423,8.254,57.5353,0.143459754272594,0.000247403916148289
YOR269W,494,4.2985,21.9533,0.195801997877312,0.000364139139887438
YOR270C,840,165.9295,355.8911,0.46623672241312,0.00117198926456403
YOR271C,327,118.9862,99.5272,1.19551439204559,0.00260108605768028
YOR272W,460,82.9214,199.55,0.41554196943122,0.000888194830829305
YOR273C,659,7.9063,45.6728,0.173107407472281,0.000356078243024105
YOR274W,428,14.2363,84.6771,0.168124557879285,0.000312500307931441
YOR275C,661,8.7121,28.1067,0.309965239604792,0.000555911275611606
YOR276W,161,850.9439,871.6801,0.976211227031568,0.00265915566571894
YOR278W,275,16.8924,73.353,0.230289149728027,0.000421414556584748
YOR279C,310,17.8622,95.9597,0.186142724497888,0.00034340750132213
YOR280C,266,44.9349,75.8194,0.592657024455482,0.00121832353444028
YOR281C,286,80.9935,166.6234,0.486087188234066,0.00100885475820081
YOR283W,230,89.2983,234.8525,0.380231421849885,0.000842847598974647
YOR284W,243,11.5173,34.3793,0.335006820964941,0.00058822403312145
YOR285W,139,262.864,355.4609,0.739501869263258,0.00148818617880041
YOR286W,149,150.0786,138.2415,1.08562624103471,0.00194936364697062
YOR287C,300,46.2497,111.9758,0.413032994629197,0.000806973160611908
YOR288C,318,31.1753,46.9879,0.663475064857123,0.00114747323705534
YOR289W,251,4.3522,22.1938,0.196099811659112,0.000359105214805167
YOR290C,1703,15.6031,9.2813,1.68113303093317,0.00324884507709004
YOR291W,1472,7.3222,19.5245,0.375026249071679,0.000689731636282944
YOR292C,309,10.8403,90.6816,0.119542443009387,0.000172613316814565
YOR293CA,49,1.3565,11.8583,0.114392450857206,0.000197694226503538
YOR293W,105,4906.0179,6064.7459,0.808940387758043,0.00363627881747997
YOR294W,203,195.4411,266.8132,0.732501615362358,0.00163931716180751
YOR295W,228,15.262,107.8393,0.141525399367392,0.000235687701818401
YOR296W,1289,3.6211,14.586,0.248258604140957,0.00043762592981776
YOR297C,192,46.4897,75.1455,0.618662461491373,0.00112007130422491
YOR298CA,151,1385.6848,1206.0108,1.14898208208417,0.00268108721103508
YOR298W,479,0.429,22.9161,0.0187204629059919,3.30302077570879e-05
YOR299W,746,11.5825,43.7511,0.264736200918377,0.000459006793969024
YOR301W,435,19.8317,24.3079,0.815854105044039,0.00129476167512529
YOR302W,25,141.7536,120.1638,1.17966975079017,0.00268662844208907
YOR303W,411,21.4848,140.094,0.153359886933059,0.000338150946983736
YOR304CA,76,27.4326,84.235,0.325667477889238,0.000520306175427787
YOR304W,1120,16.7278,35.2933,0.473965313529763,0.000968586808875109
YOR305W,242,18.8981,172.3279,0.109663612218335,0.000197120594963631
YOR306C,521,7.4953,155.5692,0.0481798453678492,9.42311559576376e-05
YOR307C,453,18.2908,73.267,0.249645815988098,0.000432673873068534
YOR308C,587,24.635,21.4335,1.14936897846829,0.00224260603918969
YOR310C,511,461.4406,352.8868,1.30761649344776,0.00396469055718711
YOR311C,290,46.4215,112.3818,0.413069553966923,0.00077636257002764
YOR313C,338,2.2258,47.7589,0.0466049259928516,8.82962560666865e-05
YOR315W,346,67.4111,177.4231,0.379945452424177,0.00061363994405511
YOR316C,439,18.8719,59.2335,0.31860180472199,0.000600353178353837
YOR316CA,69,1.9452,6.6128,0.294156786837648,0.000409250327102892
YOR317W,700,108.3339,165.6415,0.65402631586891,0.00153136241502566
YOR319W,213,14.4075,109.466,0.131616209599328,0.000271758705587769
YOR320C,491,25.3897,115.7193,0.219407652828871,0.000403309009961329
YOR321W,753,20.4912,26.6264,0.769582068924075,0.00149343700046552
YOR322C,818,11.3197,32.4965,0.348335974643423,0.000551696363975813
YOR323C,456,268.0581,148.6367,1.80344490963537,0.00459903196002716
YOR324C,602,6.4896,20.2374,0.32067360431676,0.000557361561669104
YOR326W,1574,55.7015,59.1032,0.942444740724699,0.00203256908431338
YOR327C,115,252.7264,177.9569,1.42015510497205,0.00317772923433885
YOR328W,1564,0.2195,14.3692,0.0152757286418172,2.74384564311071e-05
YOR329C,872,15.3401,22.2356,0.689889186709601,0.00115505060665631
YOR330C,1254,7.7724,24.5091,0.317123027773358,0.000554613780985738
YOR332W,233,1210.4701,415.0544,2.91641312560474,0.00614497597020512
YOR334W,470,6.5572,42.7438,0.153407043828579,0.000272600183563862
YOR335C,958,399.4829,144.5527,2.76357964949807,0.00813075987874545
YOR336W,1365,12.0695,13.4818,0.895243958521859,0.00170058339336039
YOR337W,759,8.1318,27.645,0.294150841020076,0.000512605008090856
YOR338W,363,0.9424,27.0936,0.034783122213364,5.80419412357386e-05
YOR339C,156,0,17.7832,0,0
YOR340C,326,151.861,118.7784,1.27852370464664,0.00267481575888894
YOR341W,1664,100.1845,72.342,1.38487324099417,0.00349872447018465
YOR342C,319,33.0071,105.9657,0.311488528835274,0.000564908899766767
YOR344C,291,81.0188,84.6256,0.957379327295759,0.00182964596937274
YOR346W,985,10.7273,46.2793,0.231794776498348,0.000424321124830066
YOR347C,506,6.363,10.7829,0.590100993239296,0.00114393072776832
YOR348C,627,0.1093,1.4867,0.0735185309746418,0.000129892313849069
YOR349W,1014,3.5188,7.8216,0.449882377007262,0.000767246400499291
YOR350C,663,5.2736,25.7121,0.205101878104083,0.000372375222406148
YOR351C,497,0,0.5355,0,0
YOR352W,343,15.7532,27.5036,0.572768655739612,0.00116771969626365
YOR353C,791,12.1388,48.7629,0.24893515356962,0.000423336657436496
YOR354C,692,17.3391,69.0995,0.250929456797806,0.000471338042194621
YOR355W,522,63.7854,67.82,0.940510173989974,0.00168198444191875
YOR356W,631,29.4398,51.1762,0.575263501393226,0.00118875268567544
YOR357C,162,74.748,205.5756,0.363603462667749,0.000626925549742511
YOR358W,242,12.6928,38.9039,0.326260349219487,0.000544113474630706
