ORF	Length	RPF	mRNA	TE	IP	FEcap	uATG	utr
YOL054W	406	20.41	15.88	1.2852644836272	0.00158385294439447	NA	NA	NA
YOL055C	551	12.29	17.15	0.716618075801749	0.0011274959860835	-9	1	120
YOL056W	303	45.76	39.63	1.15468079737573	0.00156004343293921	NA	NA	NA
YOL057W	711	67.67	84.86	0.797431062927174	0.0010899832157982	-10.7	0	24
YOL058W	420	40.77	29.41	1.38626317579055	0.00280782879884717	NA	NA	NA
YOL059W	440	202.01	185.9	1.0866594943518	0.00160385416998985	NA	NA	NA
YOL060C	706	32.22	50.89	0.633130280998231	0.000802792671140269	NA	NA	NA
YOL061W	496	150.44	162.63	0.925044579720839	0.00120157505731383	-13.7	0	58
YOL062C	491	24.07	68.56	0.35107934655776	0.000431131409984969	-11.9	1	21
YOL063C	957	7.97	31.16	0.255776636713736	0.000310492315949017	NA	NA	NA
YOL064C	357	107.59	88.37	1.21749462487269	0.00194531165202159	-3.9	0	33
YOL065C	384	20.79	23.71	0.876845212990299	0.00111876226792088	-6.3	0	28
YOL066C	591	20.34	32.06	0.634435433562071	0.000783936057733552	NA	NA	NA
YOL067C	177	52.16	56.72	0.919605077574048	0.00113500088539408	-3.9	0	51
YOL069W	451	17.51	38.85	0.450707850707851	0.000539617722036948	NA	NA	NA
YOL070C	501	74.52	65.72	1.13390139987827	0.00129710747005986	NA	NA	NA
YOL071W	162	51.83	28.86	1.7959112959113	0.00230197843155268	NA	NA	NA
YOL072W	455	9.77	17.52	0.557648401826484	0.000643598110186818	-10.4	0	23
YOL073C	322	20.26	33.17	0.610792885137172	0.000662237574560979	NA	NA	NA
YOL075C	1294	7.11	23.31	0.305019305019305	0.000376245670669438	NA	NA	NA
YOL076W	796	51.13	81.98	0.623688704562088	0.000816941228948049	-6.3	0	23
YOL077C	291	225.5	218.68	1.03118712273642	0.00161612613683813	NA	NA	NA
YOL077WA	68	329.38	154.16	2.13661131292164	0.00366319216821463	NA	NA	NA
YOL078W	1176	6.45	16.99	0.379635079458505	0.000469700429532187	NA	NA	NA
YOL080C	289	43.36	46.32	0.936096718480138	0.00127397212938461	NA	NA	NA
YOL081W	3079	9.77	69.58	0.140413912043691	0.000171678272462783	NA	NA	NA
YOL082W	415	20.84	45.78	0.455220620358235	0.000600427948019036	NA	NA	NA
YOL083W	412	5.22	9.08	0.57488986784141	0.00072387396365071	NA	NA	NA
YOL086C	348	16251.15	11282.73	1.44035619039009	0.00404340519473865	-1.7	0	39
YOL086WA	90	51.47	65.07	0.790994313815891	0.00103045576889435	NA	NA	NA
YOL087C	1116	14.58	37.13	0.392674387287907	0.000475336941105708	NA	NA	NA
YOL088C	277	80.06	90.61	0.883566935216863	0.00109956346745178	-10.6	0	34
YOL089C	1030	11.94	25.56	0.467136150234742	0.000577467296675531	NA	NA	NA
YOL090W	964	53.1	83.83	0.633424788261959	0.00092329290471569	-3.5	0	58
YOL092W	308	123.33	111.85	1.10263746088511	0.00133069566580578	-4.9	0	26
YOL093W	293	61.1	35.61	1.7158101656838	0.00215152274588066	-6.7	0	27
YOL094C	323	61.5	47.69	1.28957852799329	0.00164785548506531	-8.7	0	58
YOL095C	706	5.99	17.15	0.349271137026239	0.000456551058729486	-13.5	0	34
YOL096C	312	30.17	26.82	1.12490678598061	0.00134730784842262	NA	NA	NA
YOL097C	432	284.54	250.52	1.13579754111448	0.0019534352563824	-6.8	0	26
YOL098C	1037	71.45	122.92	0.58127237227465	0.000842292350342201	-9.5	0	65
YOL100W	1081	8.8	26.77	0.328726186029137	0.000406026614067545	NA	NA	NA
YOL101C	312	24.59	22.24	1.1056654676259	0.00125995533967455	NA	NA	NA
YOL102C	230	52.34	52	1.00653846153846	0.00117688929519592	-12.7	0	20
YOL103W	609	20.06	94.47	0.212342542606118	0.000310448385993222	NA	NA	NA
YOL105C	556	2.62	12.22	0.214402618657938	0.000251747825844455	NA	NA	NA
YOL107W	342	28.64	28.64	1	0.0012865537721516	NA	NA	NA
YOL108C	151	32.7	20.53	1.59279103750609	0.00167237751704833	-5.5	0	5
YOL109W	113	6300	3021.29	2.08520201635725	0.00537464308814582	NA	NA	NA
YOL110W	237	10.06	21.39	0.470313230481533	0.00040572622824707	-12.8	0	37
YOL111C	212	143.4	83.57	1.71592676797894	0.00222681144595402	-5.2	0	79
YOL112W	492	8.31	21.61	0.384544192503471	0.000459007637467676	-7.7	1	112
YOL113W	655	3.14	31.26	0.100447856685861	0.000121736884838847	-7	0	36
YOL114C	202	6.77	13.64	0.49633431085044	0.00057859253070714	NA	NA	NA
YOL115W	584	28.94	53.43	0.541643271570279	0.000684270436535997	-10.3	0	63
YOL116W	382	22.12	35.3	0.626628895184136	0.00070975860425429	NA	NA	NA
YOL117W	645	8.32	17.02	0.488836662749706	0.000621310735013758	NA	NA	NA
YOL119C	501	34.26	36.05	0.950346740638003	0.00126617119822697	NA	NA	NA
YOL122C	575	32.61	45.88	0.710767218831735	0.000975803041328696	NA	NA	NA
YOL123W	534	245.19	215.11	1.13983543303426	0.00196356143365988	NA	NA	NA
YOL124C	433	66.8	70.13	0.952516754598603	0.00123249606372446	-8.9	1	47
YOL125W	476	17.64	35.36	0.498868778280543	0.0005848651759956	NA	NA	NA
YOL126C	377	81.56	81.2	1.00443349753695	0.00134772166446231	NA	NA	NA
YOL127W	142	9280.85	7019.06	1.32223545602972	0.0039427293265691	-3.9	0	22
YOL128C	375	8.98	19.29	0.465526179367548	0.000516354465214401	NA	NA	NA
YOL129W	184	192.12	178.94	1.07365597406952	0.00139036024616492	NA	NA	NA
YOL130W	859	27.46	69.84	0.393184421534937	0.000478342476363931	-6.8	1	253
YOL133W	121	156.03	113.89	1.3700061462815	0.00198645715396775	-6.5	0	35
YOL135C	222	29.04	26.6	1.09172932330827	0.00110094241916071	-8	0	11
YOL136C	397	26.31	56.16	0.468482905982906	0.000616698601972719	NA	NA	NA
YOL137W	497	26.84	29.51	0.909522195865808	0.00113665593803207	-7.3	0	57
YOL138C	1341	6.77	23.12	0.292820069204152	0.000357581505007596	NA	NA	NA
YOL139C	213	933.65	767.11	1.21710054620589	0.00242626666278113	NA	NA	NA
YOL140W	423	10.58	36.42	0.29049972542559	0.000458010723878688	NA	NA	NA
YOL141W	695	16.06	20.89	0.768788894207755	0.000957460519321576	-2.5	0	17
YOL142W	240	94.08	87.15	1.07951807228916	0.00137311768851549	-7	0	8
YOL143C	169	608.73	371.59	1.63817648483544	0.00260440408775089	NA	NA	NA
YOL144W	484	37.98	27.35	1.38866544789762	0.00179875615546282	-8.7	0	12
YOL145C	1077	60.68	88.97	0.682027649769585	0.000972761773830143	-6.7	0	52
YOL146W	194	35	34.25	1.02189781021898	0.00116174264034426	NA	NA	NA
YOL147C	236	57.65	50.47	1.14226273033485	0.00142071897657901	-8	0	23
YOL148C	604	21.1	40.42	0.522018802572984	0.000606620136768527	NA	NA	NA
YOL149W	231	68.3	64.77	1.05450054037363	0.00139396896493887	-16.5	0	20
YOL151W	342	124.16	101.31	1.22554535583852	0.00192080931164867	-10.2	0	28
YOL152W	620	23.16	35.64	0.64983164983165	0.000820696412986402	NA	NA	NA
YOL158C	606	97.74	174.36	0.560564349621473	0.000638346190954808	-7.7	1	23
YOL159C	171	26.45	32.52	0.813345633456334	0.00108187187837211	NA	NA	NA
YOL159CA	90	24.12	29.53	0.816796478157806	0.000940059150727592	NA	NA	NA
YOL164W	646	1.77	13.48	0.131305637982196	0.000152293336896543	NA	NA	NA
YOR001W	733	45.72	78.82	0.580055823395077	0.000674072162287919	NA	NA	NA
YOR002W	544	39.95	93.64	0.426633917129432	0.000506134104551169	NA	NA	NA
YOR003W	478	4.62	8.13	0.568265682656827	0.000673586565803168	NA	NA	NA
YOR004W	254	95.43	80.02	1.19257685578605	0.00138054275208911	-7.6	0	50
YOR005C	944	4.37	10.27	0.425511197663096	0.000475669402062862	NA	NA	NA
YOR006C	313	54.85	40.25	1.36273291925466	0.00179570054532983	-6.9	0	41
YOR007C	346	616.11	708.93	0.869070289027125	0.00133925119074517	-7.5	0	57
YOR008C	378	77.1	82.03	0.939900036571986	0.000995681050685625	NA	NA	NA
YOR011W	1394	3.42	22.35	0.153020134228188	0.000208974881371632	-3.3	9	974
YOR012W	137	13.24	14.01	0.945039257673091	0.00122347935110657	NA	NA	NA
YOR014W	757	63.3	109.09	0.580254835456962	0.000756150384644663	-6.6	0	252
YOR016C	207	81.35	75.61	1.07591588414231	0.001469224370849	NA	NA	NA
YOR017W	800	9.34	28.18	0.331440738112136	0.000423371344924743	-6.5	0	63
YOR018W	837	15.79	25.05	0.630339321357285	0.000790802980560041	NA	NA	NA
YOR020C	106	1516.22	1016.34	1.49184328079186	0.00251188985700359	-5.6	0	39
YOR020WA	90	80.05	58.51	1.36814219791489	0.00168590487281865	-16.6	1	184
YOR021C	213	294.48	186.93	1.57534906114588	0.00217641773968789	NA	NA	NA
YOR022C	715	9.19	15.83	0.580543272267846	0.000753413732811097	NA	NA	NA
YOR023C	566	27.34	33.22	0.822998193859121	0.00095585394188285	-8.7	1	102
YOR025W	447	34.56	68.37	0.505484861781483	0.000586308637041732	NA	NA	NA
YOR026W	341	11.97	32.33	0.370244355088153	0.000498225322664581	NA	NA	NA
YOR027W	589	913.02	574.37	1.58960252102303	0.0026118764675385	-5.1	0	36
YOR028C	295	15.07	15.52	0.971005154639175	0.00118409691347359	NA	NA	NA
YOR030W	619	4.72	22.82	0.206836108676599	0.000265194904191379	NA	NA	NA
YOR033C	702	8.54	34.63	0.246606988160554	0.000318662128635953	-5.77	0	72
YOR034C	749	12.62	39.56	0.319009100101112	0.000367060475581433	NA	NA	NA
YOR035C	789	20.18	36.62	0.551064991807755	0.000666592982286782	NA	NA	NA
YOR036W	288	30.89	24.09	1.28227480282275	0.00132864117228144	NA	NA	NA
YOR037W	366	16.71	22.32	0.748655913978495	0.000879767971118027	NA	NA	NA
YOR038C	875	16.87	27.9	0.604659498207885	0.000739194979224507	NA	NA	NA
YOR039W	258	115.87	123.99	0.934510847649004	0.00121507671142954	NA	NA	NA
YOR040W	285	16.57	20.72	0.799710424710425	0.00101531698765915	NA	NA	NA
YOR042W	411	99.82	113.52	0.879316420014094	0.00112246016022495	-5.6	0	58
YOR043W	486	37.03	77.37	0.478609280082719	0.000604785568437938	-10.3	0	405
YOR044W	157	14.11	19.44	0.72582304526749	0.000789426674993996	-7.8	1	247
YOR045W	61	427.19	229.13	1.86440012220137	0.00412199740464877	-3.7	1	58
YOR046C	482	252.32	239.75	1.05242961418144	0.00156513317021032	-4.4	0	43
YOR047C	444	19.92	37.24	0.534908700322234	0.000671749825560319	NA	NA	NA
YOR048C	1006	49.39	98.19	0.503004379264691	0.000687000278524483	NA	NA	NA
YOR049C	354	10.93	14.32	0.763268156424581	0.000949118225172414	NA	NA	NA
YOR051C	412	122.58	131.28	0.933729433272395	0.00134373219424802	-5.7	0	21
YOR052C	150	211.13	116.15	1.81773568661214	0.00228033204035362	-8.9	0	126
YOR054C	674	13.51	18.04	0.748891352549889	0.000939534095802494	-10.7	0	142
YOR056C	459	70	75.7	0.924702774108322	0.00121552875621104	NA	NA	NA
YOR057W	395	40.71	56.94	0.714963119072708	0.000904736848141752	NA	NA	NA
YOR058C	885	16.14	38.37	0.420641125879593	0.000517923468263721	NA	NA	NA
YOR060C	257	7.66	30.64	0.25	0.000262445530389403	NA	NA	NA
YOR061W	339	105.58	107.29	0.984061888340013	0.00138758645046142	NA	NA	NA
YOR062C	268	7.64	13.41	0.56972408650261	0.000665355904286162	NA	NA	NA
YOR063W	387	8895.79	7031.67	1.26510345337594	0.00370872188232286	-2.9	0	23
YOR064C	219	10.24	25.39	0.403308389129579	0.000424900254278726	NA	NA	NA
YOR065W	309	67.45	64.98	1.03801169590643	0.00172781081659232	NA	NA	NA
YOR066W	629	20.28	27.78	0.730021598272138	0.000847263130194145	-7.7	0	1
YOR067C	577	47.73	77.79	0.613575009641342	0.000775624266208721	-15.3	0	42
YOR069W	675	44.12	44.91	0.982409262970385	0.00126977693455332	-7.1	0	78
YOR070C	637	15.69	25.11	0.624850657108722	0.000687364835113453	NA	NA	NA
YOR071C	598	12.6	28.64	0.439944134078212	0.000720928125799857	NA	NA	NA
YOR073W	590	7.95	29.03	0.273854633138133	0.000333025559067491	NA	NA	NA
YOR074C	304	81.88	64.43	1.2708365668167	0.0018296986460048	-5.1	0	65
YOR075W	346	26.72	35.99	0.742428452347874	0.00103505685600827	-8.4	0	18
YOR076C	747	16.34	29.52	0.553523035230352	0.000674057589776866	-13.1	0	38
YOR077W	232	26.39	21	1.25666666666667	0.00147227758145654	NA	NA	NA
YOR079C	313	28.15	27.67	1.01734730755331	0.00115920638321152	-14.4	0	36
YOR080W	732	5.5	25.08	0.219298245614035	0.00026285137634188	-13.3	0	7
YOR081C	749	15.61	30.62	0.509797517962116	0.000604800704206879	NA	NA	NA
YOR083W	295	20.54	26.69	0.7695766204571	0.000677658838277141	-2.1	1	76
YOR085W	350	135.84	141.88	0.957428813081477	0.00131955356839141	-4.7	0	61
YOR086C	1186	82.71	143.16	0.577745180217938	0.000909158298633809	NA	NA	NA
YOR087W	675	31.88	46.81	0.681051057466353	0.000849513972584274	NA	NA	NA
YOR089C	210	166.7	78.51	2.12329639536365	0.00293619663304506	-5	0	78
YOR090C	572	32.19	57.39	0.56089911134344	0.0007212819613826	-14.4	0	126
YOR091W	345	157.75	144.51	1.09161995709639	0.0015690741696493	-6.6	0	63
YOR092W	613	17.77	38.06	0.466894377299002	0.000650933369540956	NA	NA	NA
YOR093C	1648	7.91	29.42	0.268864717878994	0.000339128159828393	NA	NA	NA
YOR094W	183	58.98	35.5	1.66140845070423	0.00215185512443602	NA	NA	NA
YOR095C	258	172.5	125.71	1.37220587065468	0.0024605070116465	-4.5	0	71
YOR096W	190	4542.27	3568.62	1.27283655866974	0.00370907564062433	-5.8	0	29
YOR097C	175	25.14	32.9	0.764133738601824	0.000878133319999777	NA	NA	NA
YOR098C	1076	49.99	81.46	0.613675423520746	0.000797724608042501	-15.7	0	61
YOR099W	393	230.1	262.61	0.876204257263623	0.00134958445561364	NA	NA	NA
YOR101W	309	72.65	75.02	0.968408424420155	0.00133770794989504	NA	NA	NA
YOR103C	130	180.32	117.74	1.53151010701546	0.00224695017946323	-1.7	1	22
YOR104W	282	22.15	26.88	0.824032738095238	0.0010336430282189	NA	NA	NA
YOR106W	283	26.56	33.74	0.787196206283343	0.00094637521594825	-3.4	0	95
YOR108W	604	105.39	163.78	0.643485163023568	0.00104802213544225	-13.8	0	31
YOR109W	1107	50.3	95.54	0.526481055055474	0.000687046937284473	NA	NA	NA
YOR110W	435	29.57	39.94	0.740360540811217	0.000914250969038182	-2.6	0	84
YOR111W	232	22.4	18.67	1.19978575254419	0.00168105852353585	-6.5	0	41
YOR112W	761	32.13	40.1	0.801246882793017	0.000963436428856791	-7.8	0	71
YOR113W	914	14.67	27.62	0.531136857349747	0.000642071777279319	NA	NA	NA
YOR114W	294	9.85	10.55	0.933649289099526	0.00108152748067576	-9.8	0	99
YOR115C	268	40.18	55.09	0.729351969504447	0.000914489175804654	-4.5	1	52
YOR116C	1460	59.11	128.33	0.460609366477051	0.000713493532925427	-7.9	0	215
YOR117W	434	244.29	224.64	1.08747329059829	0.00156114937269979	-7.6	0	68
YOR118W	567	17.6	32.29	0.545060390213688	0.000693898543290627	NA	NA	NA
YOR119C	484	37.31	40.17	0.928802588996764	0.00142425692442205	-10.5	0	1
YOR120W	312	15.03	24.92	0.603130016051364	0.00088908806415701	-15.7	2	86
YOR122C	126	1546.49	1140.93	1.35546440184762	0.0029615057487753	-9.7	0	24
YOR123C	464	97.54	65.97	1.4785508564499	0.001958143458094	NA	NA	NA
YOR124C	1272	48.71	79.63	0.61170413160869	0.000799987098017	NA	NA	NA
YOR125C	233	41.02	48.79	0.840746054519369	0.00117236385167458	-14.1	0	45
YOR126C	238	37.84	36.81	1.02798152675903	0.00135237285665191	-10.1	0	32
YOR127W	1007	12.53	39.34	0.318505338078292	0.000384608429480418	NA	NA	NA
YOR128C	571	127.57	116.01	1.09964658219119	0.00157527155020664	-2.8	0	27
YOR129C	893	4.99	16.15	0.308978328173375	0.000378329730921205	NA	NA	NA
YOR130C	292	19.75	30.34	0.650955833882663	0.000768533615482412	-6.7	0	59
YOR131C	218	67.02	51.92	1.29083204930663	0.00147266664455167	-11.9	0	95
YOR132W	551	42.03	63.15	0.665558194774347	0.000843373975681688	-1.2	0	71
YOR136W	369	478.4	361.18	1.32454731712719	0.00209568669644342	-6.8	0	90
YOR137C	622	2.31	17.01	0.135802469135802	0.000163767654388629	NA	NA	NA
YOR138C	671	25.94	40.27	0.644151974174323	0.000733294158309863	-9.2	0	66
YOR140W	766	13.6	24.54	0.554197229013855	0.000652221384481883	NA	NA	NA
YOR141C	881	38.02	48.32	0.786837748344371	0.00101087365350887	-6.1	0	22
YOR142W	329	257.45	193.57	1.33000981557059	0.00216764080069771	NA	NA	NA
YOR143C	319	24.64	29.47	0.836104513064133	0.00111225086081001	-12.2	0	51
YOR144C	791	9.1	24.64	0.369318181818182	0.000443608160630058	NA	NA	NA
YOR145C	274	186.64	163.09	1.14439879820958	0.00161583965131774	-11.3	0	22
YOR147W	622	11.57	31.57	0.36648717136522	0.00044681671011104	-6.5	0	38
YOR148C	185	20.35	43.36	0.469326568265683	0.000553778226054045	NA	NA	NA
YOR149C	516	8.56	29	0.295172413793103	0.000342156771330724	NA	NA	NA
YOR150W	163	88.2	112.02	0.787359400107124	0.00106340277049413	-12.9	0	28
YOR151C	1224	126.04	245.92	0.512524398178269	0.000839085360990676	NA	NA	NA
YOR152C	256	6.86	24.03	0.285476487723679	0.000357858066862216	-4.4	7	591
YOR153W	1511	885.51	1503.82	0.588840419731085	0.000958710333868686	NA	NA	NA
YOR154W	587	10.26	25.57	0.401251466562378	0.000487689995821928	NA	NA	NA
YOR155C	450	30.64	43.42	0.705665591893137	0.000863554808682284	-5.6	0	33
YOR157C	261	346.89	266.06	1.30380365331128	0.00176806507387981	-9.5	0	38
YOR158W	318	48.37	52.31	0.92467979353852	0.00123260222214162	NA	NA	NA
YOR159C	94	121.86	60.73	2.00658653054504	0.00261161871016322	-6.1	0	45
YOR160W	972	22.91	37.87	0.604964351729601	0.00077262854664332	-7	1	69
YOR161C	539	17.59	38.62	0.455463490419472	0.000567877652767549	-12.2	2	166
YOR162C	810	4.94	19.93	0.247867536377321	0.000307953528809768	NA	NA	NA
YOR163W	188	150.19	112.57	1.33419205827485	0.00195178249829018	-10.9	0	38
YOR164C	312	191.4	165.63	1.15558775584133	0.00172905652132748	NA	NA	NA
YOR165W	776	81.64	111.75	0.730559284116331	0.00102028026472912	-9.8	0	43
YOR166C	458	13.1	29.77	0.440040309035942	0.000622553457975182	-8.8	0	39
YOR167C	67	4423.07	2739.16	1.61475415820909	0.00437379144302928	-7.5	0	13
YOR168W	809	346.74	375.53	0.923335019838628	0.00154588881283753	-8.1	0	29
YOR171C	624	49.66	60.73	0.817717767166145	0.00107923437161799	NA	NA	NA
YOR172W	786	5.09	25.42	0.200236034618411	0.000235842177472953	NA	NA	NA
YOR173W	353	10.52	20.63	0.50993698497334	0.000672932867761051	NA	NA	NA
YOR174W	284	25.28	37.08	0.681769147788565	0.000876838434345467	NA	NA	NA
YOR175C	619	75.56	126.81	0.59585206214021	0.000913771229414037	-9.4	0	96
YOR176W	393	126.19	113.33	1.1134739257037	0.00157209559766087	NA	NA	NA
YOR177C	464	2.56	5.2	0.492307692307692	0.000594349608784584	NA	NA	NA
YOR179C	188	40.08	39.53	1.01391348343031	0.00125839300271017	NA	NA	NA
YOR181W	633	34.86	32.34	1.07792207792208	0.00124124629800391	NA	NA	NA
YOR185C	220	94.45	74.49	1.2679554302591	0.00214302096564736	-5.8	0	59
YOR187W	437	237.46	274.34	0.86556827294598	0.00145476254186152	-10	0	85
YOR188W	1137	21.02	42.9	0.48997668997669	0.000605321218608015	NA	NA	NA
YOR189W	116	108.08	75.94	1.42322886489334	0.00162310007003403	NA	NA	NA
YOR191W	1619	12.21	42.86	0.284881007932805	0.000350248341972669	-9.1	0	35
YOR193W	376	6.36	24.74	0.257073565076799	0.00033298478723724	NA	NA	NA
YOR194C	286	77.95	58.34	1.3361330133699	0.00170798121059309	NA	NA	NA
YOR195W	821	32.09	41.6	0.771394230769231	0.00106324060546394	-8.8	0	71
YOR196C	414	36.53	51.12	0.714593114241002	0.00090606399641309	NA	NA	NA
YOR197W	432	227.5	206.89	1.09961815457489	0.00143025365985422	-12.2	0	17
YOR198C	470	673.44	446.71	1.50755523717848	0.0028748585768662	NA	NA	NA
YOR201C	412	23.13	47.9	0.482881002087683	0.000554619147676119	-12.9	0	19
YOR202W	220	155.97	112.3	1.38886910062333	0.00145046489134533	NA	NA	NA
YOR204W	604	772.57	666.85	1.15853640248932	0.00233970656608938	-6	0	20
YOR205C	556	5.81	27.62	0.210354815351195	0.000249045714554409	-15	1	9
YOR206W	710	120.27	139.54	0.861903396875448	0.00129523250296874	-6.7	0	30
YOR207C	1149	61.54	107.73	0.571242922120115	0.000894155664027084	-10.3	0	24
YOR208W	750	4.06	17.59	0.230812961910176	0.000295831421877953	-7.1	0	167
YOR209C	429	175.58	187.8	0.93493077742279	0.00145605864341338	NA	NA	NA
YOR210W	70	607.55	384.58	1.57977533933122	0.00310215885091185	-2.7	0	58
YOR211C	881	31.67	57.48	0.550974251913709	0.000736660044995378	-4.9	1	192
YOR212W	423	97.63	124.73	0.782730698308346	0.000981051808243091	NA	NA	NA
YOR213C	248	16.9	30.16	0.560344827586207	0.000617167326470074	NA	NA	NA
YOR215C	185	73.93	57.46	1.28663418029934	0.00195340291156005	NA	NA	NA
YOR216C	484	46.5	61.11	0.760922925871379	0.000993292030695149	NA	NA	NA
YOR217W	861	51.52	71.79	0.717648697590194	0.000935553404849228	NA	NA	NA
YOR219C	931	15.55	32.77	0.474519377479402	0.000621667895485976	-12.2	0	51
YOR220W	265	65.43	45.5	1.43802197802198	0.0016293144626511	-4.5	0	1
YOR221C	360	34.16	46.62	0.732732732732733	0.00091752910476607	-8.7	0	53
YOR222W	307	26.25	52.74	0.497724687144482	0.000663509256346322	NA	NA	NA
YOR223W	292	30.69	20.9	1.46842105263158	0.00157226700878778	NA	NA	NA
YOR224C	146	510.69	372.15	1.37226924627166	0.00210620264460239	NA	NA	NA
YOR226C	156	156.83	124.93	1.25534299207556	0.00145507303737085	-3.1	0	22
YOR227W	1246	8.06	38.83	0.207571465361834	0.000252675529417109	-8.4	1	233
YOR228C	302	8.09	14.83	0.545515846257586	0.000630928937838169	-7.8	0	221
YOR229W	467	21.66	32.67	0.662993572084481	0.000917978882471408	NA	NA	NA
YOR230W	437	445.56	410.73	1.08480023373019	0.00174066244423959	NA	NA	NA
YOR231W	508	14.12	34.59	0.408210465452443	0.000458926378573307	-11	1	142
YOR232W	228	407.33	316.88	1.28543928300934	0.00224411402824673	-13	0	118
YOR233W	800	18.95	41.77	0.453674886282021	0.000555857402096183	NA	NA	NA
YOR234C	107	2188.83	1558.79	1.40418529757055	0.00419136774781718	-4.8	0	32
YOR236W	211	54.38	64.84	0.838679827267119	0.000990168770275146	-14.7	0	15
YOR237W	434	2.73	4.88	0.559426229508197	0.000728436307438293	NA	NA	NA
YOR238W	303	22.92	32.32	0.709158415841584	0.000977377029607806	NA	NA	NA
YOR239W	628	165.47	127.27	1.30014928891333	0.00214237269422355	NA	NA	NA
YOR241W	548	54.02	77.77	0.694612318374695	0.000924409352606897	NA	NA	NA
YOR243C	676	86.5	113.5	0.762114537444934	0.00115058125226101	NA	NA	NA
YOR244W	445	20.03	31.96	0.626720901126408	0.000861936849209526	-8.8	0	30
YOR245C	418	24.16	34.5	0.700289855072464	0.000916131007217173	NA	NA	NA
YOR246C	330	44.35	107.83	0.411295557822498	0.000483476074124099	-11.1	1	64
YOR247W	210	464.3	324.35	1.43147834129798	0.0018720100882138	-6	0	234
YOR249C	685	8.06	19.61	0.411014788373279	0.000499730749574212	NA	NA	NA
YOR250C	445	27.84	37.05	0.751417004048583	0.000838867766350031	-4.8	0	44
YOR251C	304	96.14	77.87	1.23462180557339	0.00163617784052075	NA	NA	NA
YOR252W	178	134.35	64.7	2.07650695517774	0.00281884269011632	-4.3	0	33
YOR253W	176	173.43	159.11	1.09000062849601	0.00170075236432989	-7.4	0	20
YOR254C	663	172.86	215.79	0.801056582788823	0.00111164377262332	NA	NA	NA
YOR256C	809	17.6	41.85	0.420549581839904	0.000532508498960281	NA	NA	NA
YOR257W	161	101.29	39.43	2.56885620086229	0.00301363832895988	NA	NA	NA
YOR258W	217	8.75	15.42	0.567444876783398	0.000718096313128856	NA	NA	NA
