ORF	Length	RPF	mRNA	TE	IP	FEatg	FEcap
YOR016C	207	0.322115384615385	0.636363636363636	0.506181318681319	0.00073650868197131	-2.3	NA
YOR020C	106	5.88785046728972	2.21212121212121	2.66163103315837	0.00477515193641518	0	-5.6
YOR021C	213	1.08411214953271	2.66666666666667	0.406542056074766	0.00059845691750962	-2.2	NA
YOR023C	566	0.0793650793650794	0.181818181818182	0.436507936507936	0.000540190262298574	-1.4	-8.7
YOR025W	447	0.113839285714286	0.181818181818182	0.626116071428571	0.00077381107824105	-0.5	NA
YOR027W	589	3.89830508474576	0.363636363636364	10.7203389830508	0.0187687159316589	0	-9.7
YOR039W	258	0.332046332046332	1.03030303030303	0.322280263456734	0.000446493369091476	-0.8	NA
YOR042W	411	0.466019417475728	0.212121212121212	2.19694868238558	0.00298818594193989	-2.2	-7.9
YOR043W	486	0.154004106776181	0.515151515151515	0.29894914844788	0.000402512691231035	-1.1	-14.8
YOR044W	157	0.215189873417722	0.727272727272727	0.295886075949367	0.000342900032076056	-2.2	-7.8
YOR045W	61	2.24193548387097	2.27272727272727	0.986451612903226	0.00232384058324823	0	-7.7
YOR046C	482	0.954451345755694	0.727272727272727	1.31237060041408	0.00207958502618877	-0.2	-7.9
YOR047C	444	0.170786516853933	0.212121212121212	0.805136436597111	0.00107735624913201	0	NA
YOR051C	412	0.583535108958838	0.757575757575758	0.770266343825666	0.00118112142916331	0	-5.7
YOR052C	150	0.788079470198676	0.818181818181818	0.963208241353937	0.00128750670405077	0	-15.7
YOR056C	459	0.302173913043478	0.636363636363636	0.474844720496894	0.000665084220621752	-3.7	NA
YOR057W	395	0.196969696969697	0.424242424242424	0.464285714285714	0.00062601669213907	-2.7	NA
YOR061W	339	0.476470588235294	0.666666666666667	0.714705882352941	0.00107380877331809	0	NA
YOR063W	387	32.3994845360825	22.7575757575758	1.42367908081321	0.00444705276599398	-0.2	-6.1
YOR067C	577	0.153979238754325	0.333333333333333	0.461937716262976	0.000622198702937565	-6	-18.7
YOR069W	675	0.183431952662722	0.363636363636364	0.504437869822485	0.000694711713572609	-0.4	-7.3
YOR070C	637	0.0517241379310345	0.212121212121212	0.24384236453202	0.000285813141729564	-0.1	NA
YOR075W	346	0.126801152737752	0.303030303030303	0.418443804034582	0.000621596691446159	-2.7	-9.4
YOR076C	747	0.0641711229946524	0.272727272727273	0.235294117647059	0.000305305288653227	-1.4	-11.8
YOR079C	313	0.162420382165605	0.393939393939394	0.412297893189613	0.00050056974044233	0	-14.8
YOR085W	350	0.418803418803419	0.242424242424242	1.7275641025641	0.00253697774161169	-0.4	-9
YOR087W	675	0.0754437869822485	0.181818181818182	0.414940828402367	0.000551491696459161	0	NA
YOR089C	210	0.516587677725118	1.18181818181818	0.437112650382793	0.000644065212834292	0	-4.9
YOR090C	572	0.12565445026178	0.242424242424242	0.518324607329843	0.000710205612096415	-5.3	-13.2
YOR091W	345	0.604046242774566	0.272727272727273	2.21483622350674	0.00339215413107749	-1.4	-7.5
YOR093C	1648	0.0248635536688902	0.181818181818182	0.136749545178896	0.000183788309107946	-2.8	NA
YOR094W	183	0.28804347826087	0.696969696969697	0.4132797731569	0.000570351669848749	-1	NA
YOR095C	258	0.888030888030888	2.27272727272727	0.390733590733591	0.000746531325002888	0	-5.5
YOR096W	190	30.1204188481675	23.8787878787879	1.26138809897148	0.003916550511614	0	-8
YOR099W	393	0.799492385786802	1.57575757575758	0.507370167903163	0.000832686627275591	-0.2	NA
YOR101W	309	0.403225806451613	0.484848484848485	0.831653225806452	0.00122407204291253	0	NA
YOR103C	130	0.641221374045801	1.42424242424242	0.450219262627903	0.000703816755379821	-0.7	-5
YOR108W	604	0.396694214876033	0.333333333333333	1.1900826446281	0.00206524221132824	-5.2	-15.3
YOR112W	761	0.0826771653543307	0.212121212121212	0.389763779527559	0.000499367348168752	-1.9	-12.4
YOR115C	268	0.159851301115242	1.06060606060606	0.150716941051514	0.000201356398086514	-1.3	-8.2
YOR116C	1460	0.166324435318275	0.181818181818182	0.914784394250513	0.0015098645084038	-2.7	-10.4
YOR117W	434	0.809195402298851	0.666666666666667	1.21379310344828	0.00185666041784699	-2.4	-11.6
YOR118W	567	0.0580985915492958	0.181818181818182	0.319542253521127	0.000433452587700211	-3.2	NA
YOR119C	484	0.154639175257732	0.212121212121212	0.729013254786451	0.00119113860466727	-0.1	NA
YOR122C	126	6.82677165354331	5.90909090909091	1.15529981829194	0.00268955928743452	0	-9.7
YOR124C	1272	0.157109190887667	0.212121212121212	0.740657614184715	0.00103209818488815	0	NA
YOR125C	233	0.188034188034188	0.272727272727273	0.689458689458689	0.00102439578783159	-1.2	-15.5
YOR127W	1007	0.068452380952381	0.272727272727273	0.250992063492064	0.000322941624436064	-2.6	NA
YOR128C	571	0.513986013986014	1.12121212121212	0.458419958419958	0.000699725613682791	0	-8.3
YOR131C	218	0.242009132420091	0.606060606060606	0.399315068493151	0.000485414072793073	-1.7	-12.5
YOR132W	551	0.128623188405797	0.212121212121212	0.606366459627329	0.000818712242908611	0	-6.6
YOR136W	369	1.24324324324324	0.545454545454545	2.27927927927928	0.003842539803781	0	-7.2
YOR138C	671	0.0505952380952381	0.515151515151515	0.0982142857142857	0.000119131469529019	-1.2	-9.9
YOR142W	329	0.775757575757576	0.303030303030303	2.56	0.00444564100501814	-1.8	NA
YOR143C	319	0.14375	0.787878787878788	0.182451923076923	0.000258614327485463	-0.8	-11.8
YOR145C	274	1.03272727272727	1.39393939393939	0.740869565217391	0.00111461421099536	-1.2	-15.4
YOR150W	163	0.268292682926829	0.181818181818182	1.47560975609756	0.00212352922323811	0	-14.9
YOR151C	1224	0.283265306122449	0.424242424242424	0.667696793002916	0.00116475033389046	0	NA
YOR153W	1511	1.72354497354497	2.09090909090909	0.824304117782379	0.00143001047180068	0	NA
YOR157C	261	1.13358778625954	0.272727272727273	4.15648854961832	0.00600585155206313	-1.3	-10.6
YOR159C	94	0.621052631578947	0.727272727272727	0.853947368421053	0.00118425420794195	-2.8	-9.3
YOR163W	188	0.560846560846561	0.303030303030303	1.85079365079365	0.00288491500465157	-2.5	-16.4
YOR164C	312	0.76038338658147	0.939393939393939	0.809440379264145	0.00129048534675433	0	NA
YOR165W	776	0.337194337194337	0.272727272727273	1.23637923637924	0.00183982992442609	-1	-12.1
YOR167C	67	25.75	21.9393939393939	1.17368784530387	0.00338739794283784	-0.8	-8.1
YOR168W	809	1.5358024691358	1.3030303030303	1.1786391042205	0.00210262462264929	-0.1	-13.9
YOR171C	624	0.1968	0.303030303030303	0.64944	0.000913299713945768	-1.3	NA
YOR175C	619	0.248387096774194	0.757575757575758	0.327870967741935	0.000535752182816647	-0.2	-10.9
YOR176W	393	0.441624365482233	0.575757575757576	0.767031792679669	0.00115391606239652	0	NA
YOR187W	437	0.787671232876712	0.545454545454545	1.44406392694064	0.00258606331516477	0	-12.6
YOR189W	116	0.487179487179487	0.484848484848485	1.00480769230769	0.00122099942046891	-2.6	NA
YOR194C	286	0.289198606271777	0.303030303030303	0.954355400696864	0.00129988664813939	-2.9	NA
YOR196C	414	0.166265060240964	0.393939393939394	0.422057460611677	0.000570208361428793	0	NA
YOR197W	432	0.676674364896074	0.272727272727273	2.48113933795227	0.00343862070751778	0	-16.8
YOR198C	470	3.02547770700637	0.363636363636364	8.32006369426752	0.016905649317681	-0.9	NA
YOR201C	412	0.099273607748184	0.545454545454545	0.182001614205004	0.00022273677793503	-2.6	-14.9
YOR202W	220	0.624434389140271	0.787878787878788	0.792551340062652	0.000881932329829743	0	NA
YOR204W	604	2.94710743801653	0.272727272727273	10.8060606060606	0.0232531108452021	0	-7.9
YOR206W	710	0.572433192686357	0.575757575757576	0.994226071507884	0.00159197499738053	0	-11.4
YOR207C	1149	0.151304347826087	0.212121212121212	0.713291925465839	0.00118965644308415	-4.3	-11.3
YOR209C	429	0.553488372093023	0.424242424242424	1.3046511627907	0.00216498937353357	-1.7	NA
YOR210W	70	3.40845070422535	1.84848484848485	1.84391595474486	0.00385808488051039	0	-6.6
YOR212W	423	0.346698113207547	0.757575757575758	0.457641509433962	0.000611176909928473	-2.7	NA
YOR215C	185	0.306451612903226	0.787878787878788	0.388957816377171	0.00062921809409228	-4	NA
YOR216C	484	0.204123711340206	0.303030303030303	0.67360824742268	0.000936926734031517	0	NA
YOR217W	861	0.196055684454756	0.272727272727273	0.718870843000773	0.000998549285547208	-2.5	NA
YOR220W	265	0.319548872180451	0.727272727272727	0.43937969924812	0.000530446184099847	0	NA
YOR221C	360	0.193905817174515	0.242424242424242	0.799861495844875	0.00106721273953069	-0.9	-11.3
YOR224C	146	1.57142857142857	2.33333333333333	0.673469387755102	0.00110138875081108	-2.1	NA
YOR226C	156	1.07643312101911	0.424242424242424	2.53730664240218	0.0031336991556383	0	-8.9
YOR230W	437	1.45890410958904	0.606060606060606	2.40719178082192	0.00411564052068302	-1.2	NA
YOR232W	228	1.96069868995633	1.63636363636364	1.19820475497331	0.00222887824280076	0	-14.5
YOR233W	800	0.0536828963795256	0.272727272727273	0.196837286724927	0.000256973285762232	-1.1	NA
YOR234C	107	15.8148148148148	18.9090909090909	0.836360398860399	0.00266003138135513	0	-4.6
YOR236W	211	0.316037735849057	0.393939393939394	0.802249637155298	0.00100921689035937	-1.1	-17
YOR238W	303	0.121710526315789	0.242424242424242	0.502055921052632	0.0007372807816915	-0.6	NA
YOR239W	628	0.807631160572337	0.333333333333333	2.42289348171701	0.00425400578853562	0	NA
YOR241W	548	0.262295081967213	0.727272727272727	0.360655737704918	0.000511418753130238	-3.9	NA
YOR243C	676	0.376661742983752	0.909090909090909	0.414327917282127	0.000666504671402113	-3.6	NA
YOR245C	418	0.0930787589498807	0.212121212121212	0.438799863620866	0.000611657330377489	-0.4	NA
YOR246C	330	0.141993957703928	1.54545454545455	0.0918784432201884	0.000115079124526504	-2.4	-13.1
YOR247W	210	2.79620853080569	1.33333333333333	2.09715639810427	0.00292224198761923	0	-6
YOR251C	304	0.409836065573771	0.272727272727273	1.50273224043716	0.00212197430592597	0	NA
YOR252W	178	0.513966480446927	0.484848484848485	1.06005586592179	0.00153330360565042	0	-6.5
YOR253W	176	0.553672316384181	1.87878787878788	0.294696555494806	0.000489949533071195	0	-14.8
YOR254C	663	0.524096385542169	1.51515151515152	0.345903614457831	0.000511469215426761	-1.6	NA
YOR257W	161	0.450617283950617	0.727272727272727	0.619598765432099	0.000774504301063732	0	NA
YOR259C	437	0.764840182648402	1.45454545454545	0.525827625570776	0.000825873533544743	0	-10.2
YOR260W	578	0.278065630397237	0.454545454545455	0.611744386873921	0.000825895989809401	-0.2	NA
YOR261C	338	0.976401179941003	1.15151515151515	0.847927340475081	0.00141104818675756	0	-9
YOR262W	347	0.114942528735632	0.363636363636364	0.316091954022989	0.000447713319184552	-4.1	NA
YOR265W	106	0.85981308411215	0.393939393939394	2.18260244428469	0.00285662838351526	-0.2	-9.1
YOR270C	840	0.980975029726516	1.15151515151515	0.851899367920395	0.00155810234401834	0	NA
YOR271C	327	0.704268292682927	0.242424242424242	2.90510670731707	0.00459888479116959	0	-10.7
YOR272W	460	0.403470715835141	0.636363636363636	0.634025410598079	0.000986030933998038	0	-6.7
YOR273C	659	0.0575757575757576	0.242424242424242	0.2375	0.000355454427805097	0	-1.9
YOR275C	661	0.0528700906344411	0.181818181818182	0.290785498489426	0.000379451052918649	-1.9	-16.8
YOR276W	161	4.57407407407407	4.42424242424242	1.03386605783866	0.00204906044321119	-0.9	-6.8
YOR280C	266	0.277153558052434	0.454545454545455	0.609737827715356	0.000911995856018891	-1.3	NA
YOR281C	286	0.494773519163763	0.636363636363636	0.777501244400199	0.00117410271769895	-1.8	NA
YOR283W	230	0.493506493506494	1.12121212121212	0.44015444015444	0.000709899166201252	0	-4.6
YOR285W	139	1.56428571428571	1.12121212121212	1.39517374517375	0.00204285157647466	-1.9	-10.2
YOR286W	149	0.713333333333333	0.515151515151515	1.38470588235294	0.00180909176233619	0	-10.2
YOR287C	300	0.232558139534884	0.363636363636364	0.63953488372093	0.00090913653559519	0	-8.1
YOR288C	318	0.188087774294671	0.212121212121212	0.886699507389163	0.00111579639814471	0	NA
YOR293W	105	22.6603773584906	11.6666666666667	1.94231805929919	0.006352600343922	-0.5	-7.3
YOR294W	203	1.06372549019608	0.878787878787879	1.2104462474645	0.00197101729706132	0	-7.2
YOR297C	192	0.269430051813472	0.454545454545455	0.592746113989637	0.000780820396878928	-1.2	-9
YOR298CA	151	6.16447368421053	6.15151515151515	1.0021065595022	0.00170138311440487	-3.1	NA
YOR299W	746	0.0575635876840696	0.181818181818182	0.316599732262383	0.000399398889675127	-5.8	NA
YOR303W	411	0.111650485436893	0.393939393939394	0.283420463032114	0.000454695399304445	0	NA
YOR304W	1120	0.0954504906333631	0.212121212121212	0.449980884414426	0.000669077743990339	-0.1	NA
YOR307C	453	0.107929515418502	0.212121212121212	0.508810572687225	0.000641627596700501	-0.1	NA
YOR310C	511	2.501953125	0.575757575757576	4.34549753289474	0.00958647497022215	0	-10.9
YOR311C	290	0.213058419243986	0.272727272727273	0.781214203894616	0.00106832173128823	-2.1	-9.3
YOR315W	346	0.394812680115274	0.727272727272727	0.542867435158501	0.000637935381410163	0	NA
YOR317W	700	0.663338088445078	0.515151515151515	1.28765628933456	0.00219367983134861	0	-5.8
YOR320C	491	0.121951219512195	0.666666666666667	0.182926829268293	0.00024465499553352	-2.4	-14.9
YOR322C	818	0.061050061050061	0.242424242424242	0.251831501831502	0.000290203320107776	-0.1	NA
YOR323C	456	1.63457330415755	0.757575757575758	2.15763676148796	0.00400343156149023	-1.1	-7.7
YOR326W	1574	0.30031746031746	0.515151515151515	0.58296918767507	0.000914798723492577	0	-12.9
YOR327C	115	1.51724137931034	0.545454545454545	2.7816091954023	0.00452863951693414	0	-5.5
YOR332W	233	5.88461538461539	1.33333333333333	4.41346153846154	0.00676614061980272	0	-8.2
YOR335C	958	2.15328467153285	0.606060606060606	3.5529197080292	0.00760562784619027	0	-14.1
YOR337W	759	0.0473684210526316	0.242424242424242	0.195394736842105	0.000247751413087989	-2.5	NA
YOR340C	326	0.788990825688073	0.363636363636364	2.1697247706422	0.00330278470116829	-0.8	-12.8
YOR341W	1664	0.527927927927928	0.515151515151515	1.0248012718601	0.00188377879057978	-0.7	-5
YOR342C	319	0.203125	0.484848484848485	0.4189453125	0.000552820606670712	-2.9	NA
YOR344C	291	0.445205479452055	0.393939393939394	1.13013698630137	0.00157146471716122	0	-5.3
YOR353C	791	0.0757575757575758	0.363636363636364	0.208333333333333	0.000257779832565569	-1.4	NA
YOR354C	692	0.0937950937950938	0.242424242424242	0.386904761904762	0.000528780523441423	-2.3	NA
YOR355W	522	0.321223709369025	0.242424242424242	1.32504780114723	0.00172417185142737	0	-5.2
YOR356W	631	0.161392405063291	0.424242424242424	0.380424954792043	0.000571984443016191	-3.9	-18.5
YOR357C	162	0.460122699386503	0.666666666666667	0.690184049079755	0.000865851483677924	-4.5	-10.8
YOR360C	526	0.115749525616698	0.515151515151515	0.224690255608885	0.000335471871758	0	NA
YOR361C	763	1.50785340314136	1.51515151515152	0.995183246073298	0.00191479889748052	-5.2	NA
YOR362C	288	0.674740484429066	1.36363636363636	0.494809688581315	0.000731887272630919	0	-4.6
YOR367W	200	0.333333333333333	0.303030303030303	1.1	0.00172589217605476	-4.2	NA
YOR369C	143	34.1111111111111	51.969696969697	0.656365403304179	0.00223810935129748	0	-8.2
YOR370C	603	0.216887417218543	0.272727272727273	0.795253863134658	0.0011574067402718	0	NA
YOR374W	519	0.407692307692308	0.181818181818182	2.24230769230769	0.00380408759217267	0	-7.6
YOR375C	454	1.68571428571429	1.48484848484848	1.13527696793003	0.0028615711483177	0	-6
YOR377W	525	0.125475285171103	0.363636363636364	0.345057034220532	0.000469054120689357	0	NA
YPL001W	374	0.176	0.515151515151515	0.341647058823529	0.000474539653022264	-2	NA
YPL004C	341	1.4766081871345	0.757575757575758	1.94912280701754	0.00338408557473557	0	-10.7
YPL010W	189	1.67894736842105	1.72727272727273	0.97202216066482	0.00141925182311346	-3.6	-9.9
YPL012W	1228	0.319772172497966	0.272727272727273	1.17249796582587	0.00173862949582199	-0.8	-10.8
YPL013C	121	0.524590163934426	1.06060606060606	0.494613583138173	0.000641612293944099	0	-12.1
YPL019C	835	1.51196172248804	2.75757575757576	0.548293811451706	0.000828556700043408	-0.8	-11
YPL023C	657	0.13677811550152	0.333333333333333	0.410334346504559	0.000555981902561114	-0.2	-10.3
YPL028W	398	2.21553884711779	1.60606060606061	1.379486451979	0.00284886558735392	0	-6.9
YPL031C	305	0.218954248366013	0.363636363636364	0.602124183006536	0.000798925340328226	-1.7	-9.5
YPL037C	157	12.7974683544304	9.09090909090909	1.40772151898734	0.00370524657670852	0	-7.5
YPL043W	685	0.527696793002915	0.272727272727273	1.93488824101069	0.00326939207369937	0	-8.1
YPL048W	415	1.85817307692308	0.393939393939394	4.71690088757396	0.0093811243301449	-1	-5.7
YPL049C	452	0.30242825607064	0.181818181818182	1.66335540838852	0.00193085307080275	-1.9	-11.8
YPL050C	395	0.285353535353535	1.75757575757576	0.16235632183908	0.000274664997310831	0	NA
YPL053C	446	0.384787472035794	0.787878787878788	0.488384099122354	0.000706507079558328	-1.3	-16.3
YPL059W	150	1.00662251655629	0.606060606060606	1.66092715231788	0.00216952061870619	-2.2	NA
YPL061W	500	8.34331337325349	1.39393939393939	5.98542046342098	0.0150606707969846	0	NA
YPL074W	754	0.0635761589403974	0.454545454545455	0.139867549668874	0.000167742179121836	-0.3	-8.4
YPL078C	244	0.946938775510204	1.60606060606061	0.589603388525221	0.00105150108135542	-2	-10.6
YPL086C	557	0.374551971326165	0.787878787878788	0.475392886683209	0.000750298956977362	-0.3	-5.5
YPL087W	317	0.113207547169811	0.303030303030303	0.373584905660377	0.000534447505441773	0	NA
YPL091W	483	0.710743801652893	0.848484848484849	0.837662337662338	0.00141219441503058	-0.9	NA
YPL092W	458	0.122004357298475	0.515151515151515	0.23683198769704	0.000306167672972773	0	-8
YPL093W	647	0.512345679012346	0.575757575757576	0.889863547758285	0.00178236045076973	0	-9.8
YPL094C	274	0.523636363636364	0.727272727272727	0.72	0.00106246620718177	-1	-15.3
YPL098C	113	0.815789473684211	0.515151515151515	1.58359133126935	0.00198347523005971	0	NA
YPL099C	182	0.218579234972678	0.545454545454545	0.400728597449909	0.000499196242695782	-0.5	NA
YPL100W	496	0.0925553319919517	0.242424242424242	0.381790744466801	0.000462694665289554	-0.5	-7.4
YPL101W	456	0.179431072210066	0.363636363636364	0.493435448577681	0.000653206680927851	0	-12.3
YPL105C	849	0.154117647058824	0.363636363636364	0.423823529411765	0.000604288047275664	-2.6	NA
