,gene,experimental translation rate per transcript [s^-1],modelled translation rate [s^-1],transcript abundance,initiation rate [s^-1],ORF length [nts],CAI
5113,YDR071C,0.199513368056,1.65508474576,20.0,2.8386107351e-06,576.0,0.757507925964
5114,YPL066W,0.0115741792929,0.0276843978644,3.0,3.26025335662e-07,1440.0,0.704009414237
5115,YPL107W,0.0986562005598,0.0536723163842,1.0,1.70040735363e-06,747.0,0.737368575254
5116,YDR353W,0.180716003788,4.75847457627,36.0,3.940969849e-06,960.0,0.765147344055
5117,YJL001W,0.107942989214,1.5279661017,18.0,2.55699965028e-06,648.0,0.751159378719
5118,YHR183W,0.181888971346,9.49576271187,63.0,4.42719366797e-06,1470.0,0.81277548506
5119,YCR099C,0.0360580808081,,,,468.0,0.749148862212
5120,YML087C,0.0196642785684,,,,939.0,0.711866378698
5121,YHR060W,0.13668981019,0.239830508475,4.0,1.78142194409e-06,546.0,0.741507979271
5122,YLR173W,0.0337551375827,0.0268369162971,1.0,7.0550338122e-07,1827.0,0.674070945037
5123,YKR037C,0.115534930385,0.0844632768362,2.0,1.26646680311e-06,888.0,0.705718300787
5124,YLR212C,0.0444844009717,0.0951977401131,3.0,9.0674562067e-07,1422.0,0.706923096607
5125,YER101C,0.166201450702,0.0774011299436,1.0,2.07028745946e-06,1293.0,0.753465394761
5126,YMR155W,0.0383855341739,0.0288143732874,1.0,8.0100298344e-07,1644.0,0.72895253388
5127,YCR019W,0.0624781884782,0.0353117319699,1.0,9.13935307894e-07,1092.0,0.688076485321
5128,YGL132W,0.173086580087,,,,336.0,
5129,YLR303W,0.0728009783226,,,,1335.0,0.832327891087
5130,YBL074C,0.0528032856656,0.0790960451978,2.0,1.04820650947e-06,1068.0,0.730753106673
5131,YMR260C,0.179502164502,6.65103533999,64.0,3.03076489185e-06,462.0,0.838838034494
5132,YOR161C,0.153063039656,0.0511299435029,2.0,7.30128410701e-07,1620.0,0.695298002459
5133,YML078W,0.227054854556,2.92889629651,22.0,4.36232939773e-06,549.0,0.777972942344
5134,YPL074W,0.0275140678306,0.0274019040086,1.0,7.67102264756e-07,2265.0,0.708219401852
5135,YJR025C,0.228537299966,0.738135593221,8.0,2.72691315161e-06,534.0,0.743929189153
5136,YNL320W,0.0844738968634,0.0940677966102,2.0,1.38032707963e-06,855.0,0.721098392069
5137,YKL046C,0.200874186308,0.447175141243,6.0,2.33650078366e-06,1350.0,0.785283587075
5138,YBR145W,0.15039273416,0.0672316384181,1.0,1.81457068377e-06,1056.0,0.794278188291
5139,YDR339C,0.192816937799,0.435593220339,6.0,2.13070633712e-06,570.0,0.728829087931
5140,YNL310C,0.119692115328,0.278531073446,4.0,2.18514133072e-06,525.0,0.67514089738
5141,YGR174C,0.13244338118,0.0872881355933,2.0,1.36360942981e-06,513.0,0.687231566146
5142,YGL207W,0.0789564730315,0.808214921326,13.0,1.76109963958e-06,3108.0,0.777562740445
5143,YLR454W,0.0138101313631,0.0412429378531,4.0,2.73840177758e-07,7887.0,0.760657964805
5144,YKL184W,0.110932883438,0.614971751413,11.0,1.62301546547e-06,1401.0,0.754808313284
5145,YLR365W,0.184738192738,,,,333.0,
5146,YPR086W,0.105894756817,0.276836158192,6.0,1.38502736431e-06,1038.0,0.739006256068
5147,YJR125C,0.142333333333,0.46581920904,5.0,2.8463050449e-06,1227.0,0.753600968573
5148,YMR060C,0.0707645971914,0.0918079096046,2.0,1.24611022078e-06,984.0,0.729046189556
5149,YJR003C,0.0118377291433,0.07260092093,2.0,1.02268531081e-06,1560.0,0.743335151919
5150,YDL144C,0.106158150954,0.18813559322,5.0,1.08659811508e-06,1071.0,0.621492090183
5151,YNL033W,0.0192966507177,,,,855.0,0.649967758749
5152,YNL062C,0.102483182556,0.257627118644,5.0,1.51255660858e-06,1437.0,0.740352793162
5153,YMR295C,0.199523895521,2.10084745763,19.0,3.51279047975e-06,594.0,0.740611868322
5154,YPL116W,0.0303206564209,0.104240232775,3.0,1.00556188453e-06,2094.0,0.761083739175
5155,YLR238W,0.0438296957044,0.0350292381141,1.0,9.19596004178e-07,1437.0,0.728752087152
5156,YFL017C,0.148240719697,0.26186440678,5.0,1.53978085017e-06,480.0,0.677358509914
5157,YDR262W,0.0264593554594,0.170338983051,5.0,1.03060436162e-06,819.0,0.716102494309
5158,YIL134W,0.0611671522922,0.0177966101695,1.0,4.93868553527e-07,936.0,0.684472014708
5159,YJL163C,0.149255708161,,0.0,9.45821794621e-07,1668.0,0.672367793283
5160,YDR084C,0.188308348485,0.313276836158,5.0,1.77207777896e-06,600.0,0.721965324063
5161,YJR143C,0.11296045117,0.75197740113,20.0,1.03931635275e-06,2289.0,0.764669947153
5162,YGR083C,0.0521518838694,0.381638418079,7.0,1.57593771041e-06,1956.0,0.761053694922
5163,YDR182W,0.166429067094,0.217514124294,5.0,1.23602823354e-06,1476.0,0.742372924239
5164,YNL290W,0.10496555289,0.245197740113,5.0,1.34640047941e-06,1023.0,0.671145261719
5165,YBL010C,0.0254279089831,0.0533913387384,1.0,1.48816471325e-06,843.0,0.716745333734
5166,YGL152C,0.170347376419,,,,678.0,
5167,YDR139C,0.21129284441,0.687025057205,10.0,1.9941489293e-06,234.0,0.70259054406
5168,YBR276C,0.0419052192719,0.0242944715953,4.0,1.71244071741e-07,2424.0,0.724840814371
5169,YOL079W,0.277688721805,,,,399.0,
5170,YAL021C,0.0919863118054,0.211870391819,6.0,1.01648210312e-06,2514.0,0.671178358582
5171,YOL126C,0.0152137173623,0.293502824859,5.0,1.73278499717e-06,1134.0,0.722344427318
5172,YOR316C,0.172075208907,0.218361581921,4.0,1.61961687576e-06,1320.0,0.726285008155
5173,YBR298C,0.0541547146259,,,,1845.0,0.760421279502
5174,YBR123C,0.0491238741259,0.0844656628719,2.0,1.30137412446e-06,1950.0,0.741276970146
5175,YBR198C,0.0921298934274,0.181643549253,4.0,1.27225570441e-06,2397.0,0.727702259363
5176,YOR043W,0.065140910128,0.135028248588,5.0,7.77581445134e-07,1461.0,0.748546255824
5177,YDR470C,0.0399808422194,0.0960451977402,2.0,1.26358634146e-06,1509.0,0.735366863672
5178,YIL034C,0.134724596661,0.410451977401,7.0,1.66680370301e-06,864.0,0.723114008879
5179,YIL043C,0.0824286518435,1.25649717514,28.0,1.28113966858e-06,855.0,0.682018122493
5180,YLR338W,0.435375291375,,,,858.0,
5181,YLR347C,0.0805316119431,0.597192011074,11.0,1.52005438987e-06,2586.0,0.769090380371
5182,YJR107W,0.100454545455,,,,987.0,0.736058618555
5183,YNL157W,0.226503143865,,,,507.0,0.713312960533
5184,YBR218C,0.0616344306742,,,,3543.0,0.779062256675
5185,YNR060W,0.00907429854097,,0.0,1.07438308462e-06,2160.0,0.738823701878
5186,YML120C,0.107166470149,0.132768361582,2.0,1.80599710359e-06,1542.0,0.72807756053
5187,YHR106W,0.0665263715876,0.047175141243,2.0,6.79146085601e-07,1029.0,0.732919588881
5188,YNL164C,0.100652938476,0.0485875706215,1.0,1.48748916419e-06,1056.0,0.721777536915
5189,YDL156W,0.0379119879483,0.047175141243,1.0,1.22154813179e-06,1569.0,0.6968232086
5190,YBL101W-B,0.0193769870325,,,,,
5191,YBR080C,0.10187933352,0.476284640809,7.0,1.88655727257e-06,2277.0,0.766496985721
5192,YBL101W-A,0.0146323140287,,,,,
5193,YER137C,0.141240390482,0.047175141243,1.0,1.40737635178e-06,447.0,0.719424312095
5194,YDR027C,0.0360817682442,0.048023955479,2.0,6.70051504529e-07,2670.0,0.722067363361
5195,YGL069C,0.23773791463,,,,465.0,
5196,YPL263C,0.0814476048832,0.336450182209,7.0,1.39979365678e-06,1956.0,0.75264757707
5197,YDL001W,0.0793713890647,0.0559322033899,1.0,1.46723058338e-06,1293.0,0.75060600475
5198,YOL013C,0.0397602108037,0.0437865476426,2.0,6.9081135806e-07,1656.0,0.722325698269
5199,YPL218W,0.213352507655,4.19023136247,39.0,3.17766703414e-06,573.0,0.824265340661
5200,YEL028W,0.136901613538,,,,462.0,
5201,YHL004W,0.0836253855006,0.255084745763,5.0,1.39561175862e-06,1185.0,0.725507334183
5202,YOR370C,0.0784931600776,0.206497175141,8.0,7.32714198687e-07,1812.0,0.749753214864
5203,YDR389W,0.0312610687023,0.0901155399871,4.0,6.42327226374e-07,1965.0,0.726279698411
5204,YHR062C,0.118204370233,0.146610169492,4.0,1.11945729194e-06,882.0,0.650111219253
5205,YEL076W-C,0.0275399088929,,,,,
5206,YDL027C,0.052172820845,0.0237294838837,1.0,6.41966160774e-07,1263.0,0.719462187803
5207,YER053C,0.0707888855331,0.103672316384,2.0,1.44326939362e-06,903.0,0.756890720321
5208,YPL051W,0.114398203137,0.113559322034,2.0,1.69191972067e-06,597.0,0.75380998966
5209,YML066C,0.0866751597052,,,,1110.0,0.694305264732
5210,YKR014C,0.17548020202,1.1384180791,8.0,4.24297951453e-06,705.0,0.789607177055
5211,YGL008C,0.123272507447,40.92740113,375.0,3.2253823872e-06,2757.0,0.859721977665
5212,YLR412W,0.0727074380165,0.0612994350283,3.0,5.79139335124e-07,825.0,0.734211787367
5213,YER002W,0.159700753222,0.764689265537,4.0,5.9050312951e-06,696.0,0.771870826832
5214,YDL127W,0.0229662698413,0.0771186440678,2.0,1.11493474213e-06,927.0,0.707837493414
5215,YGR265W,0.439768185505,,,,411.0,
5216,YPR008W,0.02951558753,0.0627136359785,2.0,9.20354509619e-07,2085.0,0.731245275467
5217,YGL020C,0.0999550590652,0.376553672317,5.0,2.23366318661e-06,708.0,0.745102015855
5218,YMR083W,0.106844065657,3.29858757062,40.0,2.53282936287e-06,1128.0,0.799992491465
5219,YMR112C,0.183462350781,0.186158192091,3.0,2.00982453694e-06,396.0,0.688249613153
5220,YMR216C,0.0266055711897,0.170626288878,6.0,7.61992054873e-07,2229.0,0.731904541106
5221,YHR004C,0.01308022055,0.0155371620667,1.0,4.47863599449e-07,1341.0,0.719430838692
5222,YDR502C,0.142787144169,3.14039548023,24.0,3.97066924981e-06,1155.0,0.827738096661
5223,YGR065C,0.0336895214774,0.0587587219978,2.0,9.26763611451e-07,1782.0,0.762111373528
5224,YPR026W,0.0295195394539,0.0217520268934,1.0,5.285351822e-07,3636.0,0.744003930365
5225,YEL002C,0.197891195013,0.925988700566,16.0,1.72019640424e-06,1293.0,0.738744131719
5226,YEL075C,0.0390022172949,,,,369.0,0.707528665572
5227,YPL245W,0.0468719280719,0.0884180790961,2.0,1.20290961343e-06,1365.0,0.710697301544
5228,YDR495C,0.0333432227412,0.0274019040086,1.0,8.4010659521e-07,3036.0,0.746334004376
5229,YGL027C,0.104762701354,0.40029379361,9.0,1.24135790154e-06,2502.0,0.742089609204
5230,YHR199C,0.0188557601741,0.184745762712,6.0,8.25851591774e-07,933.0,0.663381806818
5231,YDL090C,0.0521999859708,0.0757062146893,2.0,1.04166688782e-06,1296.0,0.733852711719
5232,YFL054C,0.0314177790267,,0.0,4.60934736018e-07,1941.0,0.711879981441
5233,YBL097W,0.0175988970639,0.038701658239,1.0,1.16824054971e-06,2265.0,0.743725505281
5234,YDR325W,0.0318324951031,0.0412441029408,2.0,6.27229977361e-07,3108.0,0.742449384102
5235,YJL073W,0.0331749226006,0.0748608717761,2.0,1.02645484244e-06,1938.0,0.727129123157
5236,YDR370C,0.0444437376018,0.0364406779661,2.0,5.28754503257e-07,1329.0,0.741080180874
5237,YJL159W,0.226705924194,,,,1242.0,0.832434919992
5238,YOR113W,0.0353602815036,0.0242944715953,1.0,8.25520856502e-07,2745.0,0.734042582109
5239,YPR135W,0.0833355440178,0.0932229724004,2.0,1.42789352262e-06,2784.0,0.751399671892
5240,YLR193C,0.133766184573,0.170621468927,3.0,1.81638859704e-06,528.0,0.688307657342
5241,YLR248W,0.0857520540925,0.303107344633,7.0,1.33200114631e-06,1833.0,0.742730649815
5242,YJL102W,0.0263389135255,,0.0,7.88567183196e-07,2460.0,0.733318953588
5243,YNL043C,0.364870055697,,,,321.0,
5244,YBL068W,0.0984626262626,0.407627118644,7.0,1.68834287454e-06,981.0,0.780703825008
5245,YDR163W,0.205921447429,0.113559322034,1.0,3.42507800627e-06,528.0,0.700848436326
5246,YDL105W,0.0802132390907,0.0293793609989,1.0,8.89217320277e-07,1209.0,0.746788673482
5247,YOR128C,0.0951162128276,0.551412429379,8.0,2.02534913598e-06,1716.0,0.76900039342
5248,YHR082C,0.0226865254487,0.118082431707,6.0,5.21123379518e-07,3090.0,0.771675172028
5249,YLR392C,0.0132889978786,0.0285318794316,1.0,7.31202162463e-07,1557.0,0.726887460536
5250,YPR168W,0.129268124281,0.138986977033,2.0,1.92708248373e-06,474.0,0.762610867378
5251,YJL048C,0.0860757830191,0.0338992626911,1.0,9.80636725723e-07,1191.0,0.709762174608
5252,YPR113W,0.109398875634,1.16271186441,24.0,1.41444155143e-06,663.0,0.721544036882
5253,YKL161C,0.0474026672252,,,,1302.0,0.742719038065
5254,YJL205C-A,0.181731147541,,,,,
5255,YBR251W,0.157182736455,0.192372881356,3.0,1.84118957855e-06,924.0,0.729870018784
5256,YIL113W,0.116149494949,,0.0,6.91647623157e-07,630.0,0.641005015677
5257,YOL107W,0.166801278087,0.112146892655,2.0,1.65414056419e-06,1029.0,0.750184817253
5258,YGR135W,0.156631289731,1.75451977401,24.0,2.16813298089e-06,777.0,0.760917749069
5259,YGL219C,0.0811224747475,0.0918079096046,3.0,8.36948374748e-07,1380.0,0.698653215573
5260,YAL051W,0.0301503948231,0.0502839063251,2.0,8.30672582637e-07,3144.0,0.742798082902
5261,YCL073C,0.0106482683983,,,,1848.0,0.710282670627
5262,YPL140C,0.0414074472536,0.040395480226,1.0,8.44070743786e-07,1521.0,0.713477195011
5263,YKL070W,0.128697326203,,,,510.0,0.70806672662
5264,YJL086C,0.355288084093,,,,369.0,
5265,YHR152W,0.140343260188,0.404237288136,5.0,2.41853319336e-06,522.0,0.682699948187
5266,YIL175W,0.324802963598,,,,318.0,
5267,YKL147C,0.174713523585,,,,618.0,
5268,YNL029C,0.0409557332406,0.0169496313455,1.0,4.29530241698e-07,1569.0,0.66969957489
5269,YHR166C,0.0109155993749,0.0324858757062,1.0,9.9666897508e-07,1881.0,0.705901505533
5270,YIL128W,0.163549684649,0.0824882058816,3.0,8.2633078916e-07,3099.0,0.75413245881
5271,YGL097W,0.114206704728,0.675141242938,9.0,2.09106389186e-06,1449.0,0.745794319246
5272,YLR224W,0.0175872781873,0.0485875706215,4.0,3.37473073465e-07,1110.0,0.708431290888
5273,YLR271W,0.126966982553,0.0336158192091,1.0,1.03141859089e-06,825.0,0.739537097673
5274,YGR168C,0.0178133858479,0.0121468926554,1.0,3.3012954783e-07,1131.0,0.7302635279
5275,YOR261C,0.109472146241,1.24604519774,18.0,2.01198958489e-06,1017.0,0.774960978863
5276,YIR042C,0.0290073306909,,,,711.0,0.735018885279
5277,YIL088C,0.169263350408,0.142937853107,5.0,8.33444415193e-07,1473.0,0.726022045449
5278,YGL170C,0.0491067925633,,,,1242.0,0.776026406582
5279,YNR041C,0.0599164838736,0.0935028248588,2.0,1.30091978742e-06,1119.0,0.665866593065
5280,YOL030W,0.261369655316,1.00988700565,13.0,2.37847273952e-06,1455.0,0.764876567301
5281,YML101C,0.189161273754,0.21581920904,5.0,1.29393856756e-06,354.0,0.604505315781
5282,YNL099C,0.0992379865602,0.216384180791,5.0,1.17841591533e-06,717.0,0.723828024689
5283,YGR048W,0.0991330431386,0.158474576271,3.0,1.54819862328e-06,1086.0,0.716284818847
5284,YKR096W,0.0304990321273,0.0347467442583,2.0,5.35544139331e-07,3588.0,0.728505254232
5285,YDR422C,0.0202808641975,0.0646910929688,3.0,6.88297162923e-07,2448.0,0.742085913903
5286,YFR043C,0.147992352092,0.0525423728814,1.0,1.84752615313e-06,714.0,0.734255012863
5287,YHL021C,0.174415520007,0.322881355932,4.0,2.22538825788e-06,1398.0,0.731928049672
5288,YLR304C,0.0905668611662,2.92514124294,35.0,2.44639745478e-06,2337.0,0.830272129386
5289,YOR357C,0.152052240193,0.312429378531,6.0,1.55476492476e-06,489.0,0.693985007825
5290,YGR153W,0.150249735891,,0.0,1.04973930442e-06,654.0,0.70407413242
5291,YFR038W,0.0410669973159,0.0782507980452,3.0,7.66131152518e-07,2562.0,0.737958942332
5292,YAR035W,0.0304796952079,,0.0,2.92359605859e-07,2064.0,0.532241502101
5293,YOR037W,0.0844832472877,0.0375706214689,1.0,1.13113024858e-06,1101.0,0.712169766988
5294,YGL222C,0.189074116162,0.149152542373,2.0,2.27454690437e-06,528.0,0.719591983433
5295,YHR129C,0.0571617473436,0.0214689265537,1.0,5.81239865469e-07,1155.0,0.6995476684
5296,YGR033C,0.0973685606061,0.180790960452,6.0,8.59346059024e-07,720.0,0.727026880003
5297,YJR144W,0.134138140666,0.384745762712,7.0,1.60854625312e-06,810.0,0.726557305004
5298,YPL271W,0.136739618406,1.72462498941,19.0,2.87781962279e-06,189.0,0.801299602047
5299,YLL056C,0.0232308367961,,,,897.0,0.733904277485
5300,YMR171C,0.0104645548039,0.0613011666997,3.0,5.57556479344e-07,1653.0,0.724160832688
5301,YCR042C,0.0140712594697,0.0709059577955,2.0,9.60820437102e-07,4224.0,0.747387676366
5302,YCR035C,0.0858490065209,0.247175141243,4.0,1.78727979168e-06,1185.0,0.753789894853
5303,YLR048W,0.157842228868,,,,759.0,0.859446655392
5304,YDR102C,0.183753480753,,,,333.0,
5305,YMR259C,0.0390349696828,0.0827706997373,3.0,7.69125559121e-07,4263.0,0.754374422195
5306,YBR061C,0.106675452272,0.276271186441,4.0,2.0352547433e-06,933.0,0.752904885157
5307,YOR145C,0.119057516988,0.794632768362,11.0,2.07750812312e-06,825.0,0.724192122751
5308,YCL019W,0.0213672277917,,,,5313.0,0.753250283499
5309,YBL037W,0.0629912014886,0.0559337834402,2.0,8.62862247627e-07,3078.0,0.735348362521
5310,YPR190C,0.0702931914566,0.166671374898,4.0,1.14646036275e-06,1965.0,0.741744102897
5311,YOR215C,0.204382616487,0.30988700565,4.0,2.51151802915e-06,558.0,0.74776813219
5312,YGL175C,0.0950034185789,0.0161021497783,1.0,4.87056047187e-07,1038.0,0.715552809626
5313,YOR262W,0.103117061419,0.104802259887,2.0,1.60008422434e-06,1044.0,0.746201508702
5314,YDL048C,0.0271473183978,,0.0,1.03455520436e-06,1473.0,0.696940408255
5315,YEL056W,0.186492090055,0.174576271187,4.0,1.19591133317e-06,1206.0,0.740841027603
5316,YNL204C,0.0208415383067,,,,903.0,0.716671199032
5317,YOR339C,0.040925368333,,,,471.0,0.726356536644
5318,YBR047W,0.204464566116,0.0601694915255,1.0,1.78473428504e-06,528.0,0.722923415744
5319,YNL273W,0.0162437938709,0.0488714370463,2.0,6.37864427486e-07,3717.0,0.747395986287
5320,YER070W,0.00792805444774,1.55508474576,24.0,1.74771483507e-06,2667.0,0.790719569877
5321,YNL294C,0.0374833163092,0.0194920760474,2.0,3.03690219596e-07,1602.0,0.698070157144
5322,YMR099C,0.20791129415,1.74322033898,19.0,2.63286428478e-06,894.0,0.813387572198
5323,YKR057W,0.0799433240252,19.4844487133,154.0,4.20509244012e-06,264.0,0.791797996674
5324,YOR284W,0.0906346249379,0.0381355932204,1.0,1.03415407986e-06,732.0,0.732258537022
5325,YOR163W,0.222550563839,0.569491525424,7.0,2.50943464066e-06,567.0,0.732709040286
5326,YMR044W,0.0929304812834,0.118644067797,2.0,1.95204167524e-06,1428.0,0.711508624919
5327,YDR073W,0.0343628045157,0.0632768361582,4.0,4.330509953e-07,510.0,0.671606528586
5328,YML050W,0.106531811707,,0.0,1.47174210853e-06,936.0,0.764122418132
5329,YPR074C,0.111990603539,7.15338983051,72.0,2.82611240462e-06,2043.0,0.813831280697
5330,YDR239C,0.0624622493975,0.0663860561033,2.0,8.86508902278e-07,2364.0,0.725999529181
5331,YML085C,0.131394029514,1.84322033898,27.0,1.91263256946e-06,1344.0,0.784491955327
5332,YHR185C,0.209713903743,,,,714.0,0.762767017891
5333,YDR242W,0.012274251607,,,,1650.0,0.744532639904
5334,YLR175W,0.117118227732,3.00451977401,35.0,2.50253149063e-06,1452.0,0.803062328238
5335,YDR048C,0.179134776335,,,,315.0,
5336,YER103W,0.123118496002,0.0703389830509,1.0,1.99373751952e-06,1929.0,0.763054642369
5337,YJL025W,0.0342872609591,0.00706214689266,1.0,2.6832742317e-07,1545.0,0.688614730184
5338,YMR262W,0.122512063308,0.0426553672317,2.0,6.75631162451e-07,942.0,0.661777315284
5339,YLR153C,0.123354490815,2.65903954802,25.0,3.17448605398e-06,2052.0,0.811092298329
5340,YBL076C,0.0796375252996,2.8478205599,54.0,1.50188295649e-06,3219.0,0.800203508554
5341,YLR128W,0.0845859208609,0.0463276836158,1.0,1.43312303314e-06,810.0,0.676956585933
5342,YKR068C,0.193286582318,0.328531073447,6.0,1.60752073164e-06,582.0,0.715455920556
5343,YJR027W,0.0117074483687,,,,5268.0,0.739557321646
5344,YBR143C,0.129756192058,2.96610169492,34.0,2.55842093075e-06,1314.0,0.822250319524
5345,YDR086C,0.326392442948,7.25783214216,62.0,3.6370294566e-06,243.0,0.81495370193
5346,YPL072W,0.0280546666667,0.0132772112207,1.0,3.76960538145e-07,1500.0,0.728805934319
5347,YJL134W,0.120029046563,0.140395480226,3.0,1.35948424813e-06,1230.0,0.695986194066
5348,YJL161W,0.12944098443,,0.0,8.56327047358e-07,543.0,0.681152869671
5349,YDR449C,0.013985844843,0.272033898305,5.0,1.57113361155e-06,1323.0,0.766638115502
5350,YLR367W,0.0831892901619,9.45902426623,57.0,5.14817817696e-06,393.0,0.805389832503
5351,YGL205W,0.0293492333212,,,,2247.0,0.745886219407
5352,YHR045W,0.0588632708547,0.0816407243143,3.0,7.87157601084e-07,1683.0,0.733233910238
5353,YKR035C,0.174910058529,,,,642.0,
5354,YKR042W,0.185230135053,8.98022598871,62.0,4.46324556947e-06,1098.0,0.767500325413
5355,YDL142C,0.0783798548869,0.0412429378531,1.0,1.23863925974e-06,852.0,0.690070261741
5356,YMR066W,0.035687385535,0.0231644961722,1.0,5.92198026359e-07,2697.0,0.740574939741
5357,YMR019W,0.0219738118022,0.017514619057,1.0,4.30032328594e-07,2850.0,0.734677658193
5358,YGL196W,0.334713642449,0.116384180791,3.0,1.09886193488e-06,1287.0,0.748159706419
5359,YJL209W,0.0269192690261,0.0192095821916,2.0,3.09727145617e-07,1965.0,0.730030809706
5360,YDR264C,0.0989028401664,0.304810870364,11.0,8.00227003241e-07,2295.0,0.729043131947
5361,YNL035C,0.1112998187,0.232768361582,4.0,1.62665978784e-06,1170.0,0.746116952684
5362,YFL015C,0.123871808999,,,,495.0,
5363,YMR297W,0.177442528474,1.54576271187,28.0,1.55438642664e-06,1599.0,0.709118604644
5364,YLR250W,0.165626060606,0.728248587571,9.0,2.6117866728e-06,705.0,0.763298493387
5365,YML122C,0.0858027519287,,,,381.0,
5366,YNL254C,0.0144726368159,0.0254237288136,1.0,6.73298372811e-07,1206.0,0.708089201615
5367,YBL058W,0.126500285878,0.78361581921,12.0,2.03710866456e-06,1272.0,0.730821984049
5368,YGR081C,0.107316817464,0.345480225989,5.0,2.18147917e-06,633.0,0.746569134776
5369,YBL016W,0.134293300234,0.150282485876,3.0,1.36193084132e-06,1062.0,0.641279931709
5370,YOR349W,0.0312814619097,,0.0,5.70747087936e-07,3045.0,0.706112310378
5371,YOR314W,0.0596306703398,,,,330.0,
5372,YNL197C,0.0114952699197,0.134749569197,3.0,1.3426184693e-06,1986.0,0.743146409537
5373,YBR270C,0.0586936563437,,,,1638.0,0.689741106654
5374,YAL023C,0.0955767556993,1.02881355932,23.0,1.31800234064e-06,2280.0,0.727115077709
